"";"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"cuecolor_R";"error_R"
"284";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;52;1179,64000000211;"L";1;0;NA;"L";"red";"black";"parity";6;0;1;0;1;0
"288";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;53;817,474999996193;"A";1;0;NA;"A";"red";"black";"magnit";9;0;1;1;0;0
"292";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;54;462,885000000824;"L";1;0;NA;"L";"red";"black";"magnit";1;0;0;1;0;0
"296";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;55;700,044999997772;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;0;0;1;0
"300";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;56;676,420000003418;"A";1;0;NA;"A";"blue";"black";"parity";3;0;1;1;0;0
"304";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;57;424,310000002151;"L";1;0;NA;"L";"red";"black";"magnit";2;0;1;1;1;0
"308";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;58;454,969999998866;"A";1;0;NA;"A";"red";"black";"magnit";8;0;0;1;0;0
"312";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;59;435,640000003332;"L";1;0;NA;"L";"red";"black";"magnit";2;0;0;1;0;0
"316";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;60;915,254999999888;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;0;0;1;0
"320";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;61;1092,97499999957;"L";1;0;NA;"L";"red";"black";"parity";8;0;1;0;1;0
"324";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;62;576,750000000175;"L";1;1;NA;"A";"blue";"black";"parity";1;0;0;1;1;0
"328";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;63;885,089999996126;"A";1;0;NA;"A";"red";"black";"parity";3;0;0;0;1;1
"332";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;64;529,835000001185;"A";1;0;NA;"A";"red";"black";"magnit";9;0;1;0;0;0
"336";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;65;951,969999994617;"L";1;1;NA;"A";"red";"black";"parity";1;0;1;0;0;0
"340";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;66;485,749999999825;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;1;0;1;1
"344";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;67;293,165000002773;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;0;0;0;0
"348";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;68;740,975000000617;"A";1;0;NA;"A";"blue";"black";"parity";1;0;1;0;0;0
"352";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;69;499,589999999444;"L";1;0;NA;"L";"red";"black";"parity";6;0;0;1;1;0
"356";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;70;699,710000000778;"A";1;0;NA;"A";"red";"black";"magnit";7;0;1;1;0;0
"360";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;71;443,120000003546;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;0;0;1;0
"364";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;72;518,015000001469;"L";1;0;NA;"L";"blue";"black";"parity";2;0;1;1;0;0
"368";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;73;432,049999995797;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;1;1;0;0
"372";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;74;726,920000000973;"L";1;0;NA;"L";"red";"black";"parity";2;0;1;1;1;0
"376";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;75;453,809999999066;"A";1;0;NA;"A";"red";"black";"magnit";6;0;1;1;0;0
"380";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;76;514,489999994112;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;0;1;1;0
"384";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;77;663,479999995616;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;0;0;0;0
"388";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;78;657,359999997425;"L";1;0;NA;"L";"red";"black";"magnit";4;0;0;0;1;0
"392";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;79;574,955000003683;"A";1;0;NA;"A";"red";"black";"magnit";8;0;0;1;0;0
"396";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;80;408,759999998438;"A";1;1;NA;"L";"blue";"black";"magnit";3;0;0;1;1;0
"400";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;81;622,914999999921;"A";1;0;NA;"A";"red";"black";"magnit";8;0;0;1;1;1
"404";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;82;514,875000000757;"L";1;0;NA;"L";"blue";"black";"parity";2;0;1;1;1;0
"408";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;83;460,075000002689;"A";1;0;NA;"A";"blue";"black";"parity";7;0;0;1;0;0
"412";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;84;1454,90499999869;"L";1;0;NA;"L";"blue";"black";"parity";4;0;0;1;0;0
"416";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;85;1906,4800000051;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;1;1;0
"420";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;86;469,709999997576;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;1;1;1;0
"424";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;87;563,394999997399;"A";1;0;NA;"A";"red";"black";"magnit";6;0;0;1;1;0
"428";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;88;500,045000000682;"A";1;1;NA;"L";"red";"black";"parity";4;0;1;1;0;0
"432";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;89;518,570000000182;"L";1;1;NA;"A";"blue";"black";"parity";7;0;0;1;1;1
"436";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;90;510,354999998526;"L";1;0;NA;"L";"red";"black";"magnit";4;0;1;1;1;1
"440";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;91;1356,98000000411;"A";1;0;NA;"A";"red";"black";"parity";7;0;1;1;0;0
"444";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;92;460,949999993318;"L";1;0;NA;"L";"red";"black";"magnit";4;0;1;1;0;0
"448";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;93;835,800000000745;"L";1;0;NA;"L";"blue";"black";"parity";8;0;1;0;1;0
"452";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;94;1753,1999999992;"A";1;0;NA;"A";"blue";"black";"parity";3;0;0;1;0;0
"456";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";0;95;635,264999997162;"A";1;0;NA;"A";"red";"black";"parity";9;0;0;0;1;0
"461";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;0;581,624999998894;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;99;99;99;99
"465";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;1;710,044999999809;"L";1;1;NA;"A";"red";"black";"parity";1;300;1;0;1;0
"469";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;2;423,905000003288;"A";1;0;NA;"A";"red";"black";"magnit";9;300;1;0;0;1
"473";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;3;778,200000000652;"L";1;0;NA;"L";"blue";"black";"parity";8;300;1;1;1;0
"477";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;4;305,860000000393;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;1;1;0;0
"481";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;5;605,539999996836;"L";1;0;NA;"L";"red";"black";"magnit";3;300;0;1;1;0
"485";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;6;1170,95999999583;"A";1;0;NA;"A";"red";"black";"parity";7;300;1;1;0;0
"489";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;7;560,86000000505;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;1;0
"493";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;8;785,105000002659;"L";1;0;NA;"L";"blue";"black";"parity";4;300;1;1;0;0
"497";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;9;1134,28500000009;"A";1;0;NA;"A";"blue";"black";"parity";3;300;0;1;0;0
"501";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;10;608,914999997069;"L";1;0;NA;"L";"red";"black";"parity";8;300;0;1;1;0
"505";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;11;666,134999999485;"L";1;0;NA;"L";"red";"black";"parity";2;300;0;0;0;0
"509";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;12;564,534999997704;"A";1;0;NA;"A";"blue";"black";"parity";3;300;0;1;1;0
"513";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;13;421,60000000149;"A";1;0;NA;"A";"red";"black";"magnit";6;300;1;0;1;0
"517";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;14;445,545000002312;"L";1;0;NA;"L";"red";"black";"magnit";2;300;0;1;0;0
"521";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;15;570,570000003499;"A";1;0;NA;"A";"red";"black";"magnit";8;300;0;1;0;0
"525";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;16;665,345000001253;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;0;1;1;0
"529";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;17;1071,58000000345;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;0;0;0
"533";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;18;604,019999998854;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;0;1;0
"537";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;19;1375,16499999765;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;1;0;1;0
"541";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;20;1561,20999999985;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;0;0;0
"545";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;21;528,830000002927;"A";1;0;NA;"A";"red";"black";"magnit";9;300;1;1;1;0
"549";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;22;1494,96999999974;"L";1;1;NA;"A";"red";"black";"parity";3;300;1;0;0;0
"553";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;23;835,405000005267;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;1;1;1;1
"557";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;24;441,780000001017;"L";1;0;NA;"L";"red";"black";"magnit";3;300;0;0;1;0
"561";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;25;536,400000004505;"L";1;0;NA;"L";"red";"black";"magnit";2;300;0;0;0;0
"565";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;26;675,25499999465;"L";1;0;NA;"L";"red";"black";"parity";4;300;1;0;0;0
"569";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;27;510,330000004615;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;1;0;1;0
"573";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;28;417,114999996556;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;0;1;0;0
"577";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;29;772,779999999329;"A";1;0;NA;"A";"blue";"black";"parity";3;300;1;0;0;0
"581";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;30;649,434999999357;"A";1;0;NA;"A";"blue";"black";"parity";7;300;0;0;0;0
"585";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;31;784,909999994852;"A";1;0;NA;"A";"red";"black";"parity";1;300;0;0;1;0
"589";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;32;453,02499999525;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;1;0
"593";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;33;1278,91000000091;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;0;1;0;0
"597";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;34;835,605000000214;"L";1;0;NA;"L";"blue";"black";"parity";8;300;1;0;0;0
"601";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;35;455,33499999874;"A";1;0;NA;"A";"red";"black";"magnit";7;300;1;1;1;0
"605";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;36;1037,75500000484;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;1;1;0
"609";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;37;703,15500000288;"A";1;1;NA;"L";"red";"black";"parity";6;300;0;0;1;0
"613";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;38;418,644999997923;"L";1;0;NA;"L";"red";"black";"magnit";2;300;1;0;0;1
"617";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;39;385,290000005625;"A";1;0;NA;"A";"red";"black";"magnit";9;300;0;1;0;0
"621";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;40;488,035000002128;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;0;1;1;0
"625";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;41;432,619999999588;"A";1;0;NA;"A";"red";"black";"magnit";7;300;0;1;1;0
"629";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;42;596,029999993334;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;0;1;1;0
"633";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;43;515,954999995301;"A";1;1;NA;"L";"blue";"black";"magnit";2;300;0;0;0;0
"637";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;44;2093,66500000033;"L";1;0;NA;"L";"red";"black";"parity";8;300;1;0;1;1
"641";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;45;468,620000006922;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;1;1;1;0
"645";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;46;1218,71999999712;"A";1;0;NA;"A";"red";"black";"magnit";7;300;0;0;1;0
"649";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;47;766,040000002249;"L";1;0;NA;"L";"blue";"black";"parity";6;300;1;1;1;0
"653";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;48;21,7350000020815;"A";1;1;NA;"L";"blue";"black";"magnit";2;300;1;0;0;0
"657";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;49;852,525000002061;"L";1;0;NA;"L";"blue";"black";"parity";6;300;1;0;0;1
"661";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;50;515,229999997246;"L";1;0;NA;"L";"red";"black";"magnit";4;300;1;0;1;0
"665";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;51;812,084999997751;"A";1;0;NA;"A";"red";"black";"parity";9;300;1;1;0;0
"669";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;52;923,740000005637;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;0;1;0
"673";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;53;469,46999999648;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;1;0;0;0
"677";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;54;1041,89999999653;"L";1;0;NA;"L";"red";"black";"parity";8;300;1;1;1;0
"681";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;55;614,164999999106;"A";1;0;NA;"A";"blue";"black";"parity";9;300;0;1;1;0
"685";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;56;1754,75500000175;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;1;1;0
"689";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;57;412,489999995101;"A";1;0;NA;"A";"red";"black";"magnit";6;300;1;1;0;0
"693";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;58;467,680000001565;"L";1;0;NA;"L";"red";"black";"magnit";4;300;0;1;0;0
"697";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;59;2501,09999999998;NA;NA;1;1;"L";"blue";"black";"magnit";1;300;0;0;1;0
"701";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;60;442,150000002468;"L";1;1;NA;"A";"blue";"black";"magnit";7;300;0;1;0;1
"705";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;61;461,815000002272;"L";1;0;NA;"L";"red";"black";"magnit";4;300;0;1;1;1
"709";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;62;427,599999995437;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;0;1;1;0
"713";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;63;658,649999997579;"A";1;0;NA;"A";"red";"black";"parity";1;300;1;0;1;0
"717";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;64;496,984999997891;"L";1;0;NA;"L";"red";"black";"magnit";3;300;1;1;0;0
"721";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;65;910,185000000522;"L";1;0;NA;"L";"red";"black";"parity";6;300;1;0;0;0
"725";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;66;567,195000003325;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;1;0;0
"729";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;67;447,929999994813;"A";1;0;NA;"A";"red";"black";"magnit";6;300;1;0;0;0
"733";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;68;71,4900000020862;"L";1;0;NA;"L";"blue";"black";"parity";8;300;1;1;1;0
"737";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;69;629,794999993523;"L";1;0;NA;"L";"red";"black";"parity";2;300;0;0;1;0
"741";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;70;417,155000002822;"A";1;0;NA;"A";"red";"black";"magnit";8;300;1;1;0;0
"745";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;71;680,529999997816;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;1;0;0
"749";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;72;541,969999998342;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;1;0;1;0
"753";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;73;477,32000000542;"A";1;1;NA;"L";"blue";"black";"magnit";1;300;0;0;0;0
"757";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;74;1731,03000000259;"A";1;0;NA;"A";"blue";"black";"parity";7;300;1;1;0;1
"761";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;75;1094,27000000142;"L";1;0;NA;"L";"red";"black";"parity";6;300;0;1;1;0
"765";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;76;674,790000004461;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;1;1;0
"769";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;77;1684,39499999653;"A";1;0;NA;"A";"red";"black";"parity";9;300;0;0;1;0
"773";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;78;678,889999995707;"A";1;0;NA;"A";"red";"black";"parity";7;300;0;0;0;0
"777";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;79;441,449999998556;"L";1;0;NA;"L";"blue";"black";"parity";4;300;0;1;1;0
"781";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;80;711,670000004349;"A";1;0;NA;"A";"red";"black";"parity";7;300;0;1;1;0
"785";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;81;416,174999998533;"L";1;0;NA;"L";"red";"black";"magnit";1;300;1;1;0;0
"789";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;82;414,299999996671;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;0;1;1;0
"793";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;83;471,654999993858;"L";1;1;NA;"A";"blue";"black";"parity";7;300;1;0;0;0
"797";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;84;63,8350000008941;"L";1;1;NA;"A";"blue";"black";"parity";9;300;0;0;0;1
"801";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;85;292,625000001863;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;0;1;1
"805";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;86;847,5550000004;"L";1;0;NA;"L";"blue";"black";"parity";6;300;0;1;1;0
"809";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;87;573,879999996279;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;1;0;0
"813";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;88;468,180000003427;"L";1;0;NA;"L";"blue";"black";"parity";4;300;0;1;0;0
"817";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;89;634,564999993076;"A";1;0;NA;"A";"red";"black";"magnit";8;300;1;1;1;0
"821";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;90;545,165000003297;"A";1;0;NA;"A";"red";"black";"parity";9;300;1;0;0;0
"825";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;91;414,93499999342;"L";1;0;NA;"L";"red";"black";"magnit";1;300;1;1;0;0
"829";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;92;413,554999999236;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;0;1;1;0
"833";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;93;386,76499999559;"L";1;0;NA;"L";"red";"black";"magnit";1;300;0;1;1;0
"837";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;94;1322,11000000103;"A";1;0;NA;"A";"blue";"black";"parity";9;300;1;1;1;0
"841";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;95;423,029999998049;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;0;0
"846";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;0;924,07000000088;"A";1;0;NA;"A";"blue";"black";"parity";7;0;99;99;99;99
"850";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;1;597,844999996596;"A";1;0;NA;"A";"blue";"black";"parity";3;0;0;0;0;0
"854";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;2;146,795000000624;"A";1;1;NA;"L";"blue";"black";"parity";2;0;0;1;0;0
"858";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;3;400,604999995325;"A";1;0;NA;"A";"red";"black";"magnit";9;0;1;1;1;1
"862";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;4;456,439999994473;"A";1;0;NA;"A";"red";"black";"magnit";8;0;0;0;0;0
"866";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;5;531,605000003823;"L";1;0;NA;"L";"red";"black";"magnit";3;0;0;1;0;0
"870";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;6;774,170000004233;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;0;0;1;0
"874";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;7;571,120000000577;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;0;1;0;0
"878";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;8;685,855000003474;"A";1;0;NA;"A";"blue";"black";"parity";1;0;1;0;0;0
"882";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;9;487,874999998952;"L";1;0;NA;"L";"red";"black";"parity";6;0;0;1;1;0
"886";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;10;1145,30999999994;"A";1;1;NA;"L";"blue";"black";"parity";8;0;0;0;1;0
"890";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;11;730,584999997634;"L";1;0;NA;"L";"red";"black";"parity";4;0;0;0;1;1
"894";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;12;557,270000004675;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;1;1;1;0
"898";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;13;719,360000002896;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;0;1;0;0
"902";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;14;712,565000001574;"A";1;0;NA;"A";"red";"black";"parity";1;0;1;1;1;0
"906";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;15;761,070000000531;"L";1;0;NA;"L";"red";"black";"parity";6;0;0;1;0;0
"910";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;16;1101,11499999766;"L";1;0;NA;"L";"red";"black";"magnit";4;0;1;0;0;0
"914";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;17;1574,93999999866;"A";1;1;NA;"L";"blue";"black";"magnit";2;0;0;0;1;0
"918";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;18;628,660000002244;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;0;1;0;1
"922";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;19;541,164999995148;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;0;0;0;0
"926";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;20;845,560000001569;"A";1;0;NA;"A";"red";"black";"parity";7;0;1;0;1;0
"930";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;21;929,140000000247;"L";1;0;NA;"L";"blue";"black";"parity";6;0;0;1;1;0
"934";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;22;482,624999996857;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;1;1;0;0
"938";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;23;182,539999994449;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;1;0;0
"942";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;24;704,935000001569;"A";1;0;NA;"A";"red";"black";"parity";9;0;0;1;1;0
"946";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;25;385,775000002468;"A";1;0;NA;"A";"red";"black";"magnit";8;0;1;0;0;0
"950";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;26;321,24499999918;"A";1;1;NA;"L";"red";"black";"magnit";2;0;0;1;0;0
"954";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;27;601,015000000247;"L";1;0;NA;"L";"red";"black";"magnit";4;0;0;0;0;1
"958";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;28;534,015000004671;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;0;0;1;0
"962";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;29;384,549999995157;"L";1;0;NA;"L";"red";"black";"parity";8;0;1;0;1;0
"966";"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;30;543,440000001341;"L";1;0;NA;"L";"red";"black";"parity";2;0;0;0;0;0
