"pp";"task_R";"correctResp_R";"context_R";"cocoa";"age";"sex";"version";"meanerror";"n";"se"
"5ebb1e0c11b78d0dcb01e82c";"1";"0";"0";"0";27;"male";"online";0,037037037037037;27;0,037037037037037
"5ebb1e0c11b78d0dcb01e82c";"1";"0";"0";"300";27;"male";"online";0,0952380952380952;21;0,0656383273909058
"5ebb1e0c11b78d0dcb01e82c";"1";"0";"1";"0";27;"male";"online";0,148148148148148;27;0,0696696254167378
"5ebb1e0c11b78d0dcb01e82c";"1";"0";"1";"300";27;"male";"online";0,1;30;0,0557086014531156
"5ebb1e0c11b78d0dcb01e82c";"1";"1";"0";"0";27;"male";"online";0,178571428571429;28;0,073707046115106
"5ebb1e0c11b78d0dcb01e82c";"1";"1";"0";"300";27;"male";"online";0,173913043478261;23;0,0808104675899639
"5ebb1e0c11b78d0dcb01e82c";"1";"1";"1";"0";27;"male";"online";0;14;0
"5ebb1e0c11b78d0dcb01e82c";"1";"1";"1";"300";27;"male";"online";0,0454545454545455;22;0,0454545454545455
"5ebeeee819e5db2afa954e4d";"0";"0";"0";"0";25;"male";"online";0;19;0
"5ebeeee819e5db2afa954e4d";"0";"0";"0";"300";25;"male";"online";0,0526315789473684;19;0,0526315789473684
"5ebeeee819e5db2afa954e4d";"0";"0";"1";"0";25;"male";"online";0;20;0
"5ebeeee819e5db2afa954e4d";"0";"0";"1";"300";25;"male";"online";0;14;0
"5ebeeee819e5db2afa954e4d";"0";"1";"0";"0";25;"male";"online";0;25;0
"5ebeeee819e5db2afa954e4d";"0";"1";"0";"300";25;"male";"online";0;28;0
"5ebeeee819e5db2afa954e4d";"0";"1";"1";"0";25;"male";"online";0;30;0
"5ebeeee819e5db2afa954e4d";"0";"1";"1";"300";25;"male";"online";0,0606060606060606;33;0,0421800330517426
"5ebeeee819e5db2afa954e4d";"1";"0";"0";"0";25;"male";"online";0,037037037037037;27;0,037037037037037
"5ebeeee819e5db2afa954e4d";"1";"0";"0";"300";25;"male";"online";0;21;0
"5ebeeee819e5db2afa954e4d";"1";"0";"1";"0";25;"male";"online";0;27;0
"5ebeeee819e5db2afa954e4d";"1";"0";"1";"300";25;"male";"online";0,1;30;0,0557086014531156
"5ebeeee819e5db2afa954e4d";"1";"1";"0";"0";25;"male";"online";0,0714285714285714;28;0,0495634761777651
"5ebeeee819e5db2afa954e4d";"1";"1";"0";"300";25;"male";"online";0,0434782608695652;23;0,0434782608695652
"5ebeeee819e5db2afa954e4d";"1";"1";"1";"0";25;"male";"online";0;14;0
"5ebeeee819e5db2afa954e4d";"1";"1";"1";"300";25;"male";"online";0,0909090909090909;22;0,0627332326674867
"5ec040acbd55a509d7179ccd";"0";"0";"0";"0";23;"male";"online";0,0833333333333333;24;0,0576303395673437
"5ec040acbd55a509d7179ccd";"0";"0";"0";"300";23;"male";"online";0;22;0
"5ec040acbd55a509d7179ccd";"0";"0";"1";"0";23;"male";"online";0,0625;16;0,0625
"5ec040acbd55a509d7179ccd";"0";"0";"1";"300";23;"male";"online";0,05;20;0,05
"5ec040acbd55a509d7179ccd";"0";"1";"0";"0";23;"male";"online";0,166666666666667;30;0,0692045665447833
"5ec040acbd55a509d7179ccd";"0";"1";"0";"300";23;"male";"online";0,185185185185185;27;0,076180865852541
"5ec040acbd55a509d7179ccd";"0";"1";"1";"0";23;"male";"online";0,04;25;0,04
"5ec040acbd55a509d7179ccd";"0";"1";"1";"300";23;"male";"online";0,037037037037037;27;0,037037037037037
"5ec040acbd55a509d7179ccd";"1";"0";"0";"0";23;"male";"online";0,0416666666666667;24;0,0416666666666667
"5ec040acbd55a509d7179ccd";"1";"0";"0";"300";23;"male";"online";0,04;25;0,04
"5ec040acbd55a509d7179ccd";"1";"0";"1";"0";23;"male";"online";0,15;20;0,0819178021909125
"5ec040acbd55a509d7179ccd";"1";"0";"1";"300";23;"male";"online";0,0769230769230769;26;0,0532938710021193
"5ec040acbd55a509d7179ccd";"1";"1";"0";"0";23;"male";"online";0;28;0
"5ec040acbd55a509d7179ccd";"1";"1";"0";"300";23;"male";"online";0;22;0
"5ec040acbd55a509d7179ccd";"1";"1";"1";"0";23;"male";"online";0;23;0
"5ec040acbd55a509d7179ccd";"1";"1";"1";"300";23;"male";"online";0;21;0
"5ec37264194de71cb7b82637";"0";"0";"0";"0";18;"female";"online";0,0714285714285714;14;0,0714285714285714
"5ec37264194de71cb7b82637";"0";"0";"0";"300";18;"female";"online";0,0833333333333333;12;0,0833333333333333
"5ec37264194de71cb7b82637";"0";"0";"1";"0";18;"female";"online";0,0416666666666667;24;0,0416666666666667
"5ec37264194de71cb7b82637";"0";"0";"1";"300";18;"female";"online";0,05;20;0,05
"5ec37264194de71cb7b82637";"0";"1";"0";"0";18;"female";"online";0,0666666666666667;30;0,0463205555853101
"5ec37264194de71cb7b82637";"0";"1";"0";"300";18;"female";"online";0,04;25;0,04
"5ec37264194de71cb7b82637";"0";"1";"1";"0";18;"female";"online";0,153846153846154;26;0,072160242458822
"5ec37264194de71cb7b82637";"0";"1";"1";"300";18;"female";"online";0,0540540540540541;37;0,037687388582616
"5ec37264194de71cb7b82637";"1";"0";"0";"0";18;"female";"online";0,2;25;0,0816496580927726
"5ec37264194de71cb7b82637";"1";"0";"0";"300";18;"female";"online";0,0714285714285714;28;0,0495634761777651
"5ec37264194de71cb7b82637";"1";"0";"1";"0";18;"female";"online";0,037037037037037;27;0,037037037037037
"5ec37264194de71cb7b82637";"1";"0";"1";"300";18;"female";"online";0,1;30;0,0557086014531156
"5ec37264194de71cb7b82637";"1";"1";"0";"0";18;"female";"online";0,0952380952380952;21;0,0656383273909058
"5ec37264194de71cb7b82637";"1";"1";"0";"300";18;"female";"online";0,0555555555555556;18;0,0555555555555556
"5ec37264194de71cb7b82637";"1";"1";"1";"0";18;"female";"online";0,173913043478261;23;0,0808104675899639
"5ec37264194de71cb7b82637";"1";"1";"1";"300";18;"female";"online";0;20;0
"5ec3dd4a21dd590667039a02";"0";"0";"0";"0";23;"male";"online";0,0434782608695652;23;0,0434782608695652
"5ec3dd4a21dd590667039a02";"0";"0";"0";"300";23;"male";"online";0,0555555555555556;18;0,0555555555555556
"5ec3dd4a21dd590667039a02";"0";"0";"1";"0";23;"male";"online";0;18;0
"5ec3dd4a21dd590667039a02";"0";"0";"1";"300";23;"male";"online";0,103448275862069;29;0,0575533076135366
"5ec3dd4a21dd590667039a02";"0";"1";"0";"0";23;"male";"online";0,0769230769230769;26;0,0532938710021193
"5ec3dd4a21dd590667039a02";"0";"1";"0";"300";23;"male";"online";0,125;24;0,0689596605459213
"5ec3dd4a21dd590667039a02";"0";"1";"1";"0";23;"male";"online";0,0357142857142857;28;0,0357142857142857
"5ec3dd4a21dd590667039a02";"0";"1";"1";"300";23;"male";"online";0,0416666666666667;24;0,0416666666666667
"5ec3dd4a21dd590667039a02";"1";"0";"0";"0";23;"male";"online";0,115384615384615;26;0,0638971066378314
"5ec3dd4a21dd590667039a02";"1";"0";"0";"300";23;"male";"online";0,037037037037037;27;0,037037037037037
"5ec3dd4a21dd590667039a02";"1";"0";"1";"0";23;"male";"online";0,181818181818182;22;0,0841654636156865
"5ec3dd4a21dd590667039a02";"1";"0";"1";"300";23;"male";"online";0,181818181818182;22;0,0841654636156865
"5ec3dd4a21dd590667039a02";"1";"1";"0";"0";23;"male";"online";0;25;0
"5ec3dd4a21dd590667039a02";"1";"1";"0";"300";23;"male";"online";0,0526315789473684;19;0,0526315789473684
"5ec3dd4a21dd590667039a02";"1";"1";"1";"0";23;"male";"online";0,0909090909090909;22;0,0627332326674867
"5ec3dd4a21dd590667039a02";"1";"1";"1";"300";23;"male";"online";0,111111111111111;27;0,0616333551361366
"5ec65c58dba65c0177c434fe";"0";"0";"0";"0";18;"male";"online";0,130434782608696;23;0,071801984682154
"5ec65c58dba65c0177c434fe";"0";"0";"0";"300";18;"male";"online";0,0555555555555556;18;0,0555555555555556
"5ec65c58dba65c0177c434fe";"0";"0";"1";"0";18;"male";"online";0;18;0
"5ec65c58dba65c0177c434fe";"0";"0";"1";"300";18;"male";"online";0;29;0
"5ec65c58dba65c0177c434fe";"0";"1";"0";"0";18;"male";"online";0,0384615384615385;26;0,0384615384615385
"5ec65c58dba65c0177c434fe";"0";"1";"0";"300";18;"male";"online";0,0416666666666667;24;0,0416666666666667
"5ec65c58dba65c0177c434fe";"0";"1";"1";"0";18;"male";"online";0,0357142857142857;28;0,0357142857142857
"5ec65c58dba65c0177c434fe";"0";"1";"1";"300";18;"male";"online";0,0416666666666667;24;0,0416666666666667
"5ec65c58dba65c0177c434fe";"1";"0";"0";"0";18;"male";"online";0,153846153846154;26;0,072160242458822
"5ec65c58dba65c0177c434fe";"1";"0";"0";"300";18;"male";"online";0,0740740740740741;27;0,0513611292801138
"5ec65c58dba65c0177c434fe";"1";"0";"1";"0";18;"male";"online";0,0454545454545455;22;0,0454545454545455
"5ec65c58dba65c0177c434fe";"1";"0";"1";"300";18;"male";"online";0,0454545454545455;22;0,0454545454545455
"5ec65c58dba65c0177c434fe";"1";"1";"0";"0";18;"male";"online";0,04;25;0,04
"5ec65c58dba65c0177c434fe";"1";"1";"0";"300";18;"male";"online";0,0526315789473684;19;0,0526315789473684
"5ec65c58dba65c0177c434fe";"1";"1";"1";"0";18;"male";"online";0,0454545454545455;22;0,0454545454545455
"5ec65c58dba65c0177c434fe";"1";"1";"1";"300";18;"male";"online";0,037037037037037;27;0,037037037037037
"5ec9a252e6043b0fac94c2fd";"0";"0";"0";"0";26;"female";"online";0;17;0
"5ec9a252e6043b0fac94c2fd";"0";"0";"0";"300";26;"female";"online";0,0357142857142857;28;0,0357142857142857
"5ec9a252e6043b0fac94c2fd";"0";"0";"1";"0";26;"female";"online";0,0666666666666667;15;0,0666666666666667
"5ec9a252e6043b0fac94c2fd";"0";"0";"1";"300";26;"female";"online";0,157894736842105;19;0,085947008518708
"5ec9a252e6043b0fac94c2fd";"0";"1";"0";"0";26;"female";"online";0;30;0
"5ec9a252e6043b0fac94c2fd";"0";"1";"0";"300";26;"female";"online";0,0689655172413793;29;0,0478872465399596
"5ec9a252e6043b0fac94c2fd";"0";"1";"1";"0";26;"female";"online";0;32;0
"5ec9a252e6043b0fac94c2fd";"0";"1";"1";"300";26;"female";"online";0;20;0
"5ec9a252e6043b0fac94c2fd";"1";"0";"0";"0";26;"female";"online";0,130434782608696;23;0,071801984682154
"5ec9a252e6043b0fac94c2fd";"1";"0";"0";"300";26;"female";"online";0,137931034482759;29;0,0651662884498668
"5ec9a252e6043b0fac94c2fd";"1";"0";"1";"0";26;"female";"online";0,0434782608695652;23;0,0434782608695652
"5ec9a252e6043b0fac94c2fd";"1";"0";"1";"300";26;"female";"online";0,0833333333333333;24;0,0576303395673437
"5ec9a252e6043b0fac94c2fd";"1";"1";"0";"0";26;"female";"online";0,111111111111111;27;0,0616333551361366
"5ec9a252e6043b0fac94c2fd";"1";"1";"0";"300";26;"female";"online";0,142857142857143;21;0,0782460796435952
"5ec9a252e6043b0fac94c2fd";"1";"1";"1";"0";26;"female";"online";0;23;0
"5ec9a252e6043b0fac94c2fd";"1";"1";"1";"300";26;"female";"online";0,1;20;0,0688247201611685
"5ece67ec48f99322ae6d5ca3";"0";"0";"0";"0";29;"female";"online";0,0454545454545455;22;0,0454545454545455
"5ece67ec48f99322ae6d5ca3";"0";"0";"0";"300";29;"female";"online";0,0588235294117647;17;0,0588235294117647
"5ece67ec48f99322ae6d5ca3";"0";"0";"1";"0";29;"female";"online";0;21;0
"5ece67ec48f99322ae6d5ca3";"0";"0";"1";"300";29;"female";"online";0,0416666666666667;24;0,0416666666666667
"5ece67ec48f99322ae6d5ca3";"0";"1";"0";"0";29;"female";"online";0,111111111111111;27;0,0616333551361366
"5ece67ec48f99322ae6d5ca3";"0";"1";"0";"300";29;"female";"online";0;22;0
"5ece67ec48f99322ae6d5ca3";"0";"1";"1";"0";29;"female";"online";0,125;24;0,0689596605459213
"5ece67ec48f99322ae6d5ca3";"0";"1";"1";"300";29;"female";"online";0,09375;32;0,0523514603733822
"5ece67ec48f99322ae6d5ca3";"1";"0";"0";"0";29;"female";"online";0,0476190476190476;21;0,0476190476190476
"5ece67ec48f99322ae6d5ca3";"1";"0";"0";"300";29;"female";"online";0,037037037037037;27;0,037037037037037
"5ece67ec48f99322ae6d5ca3";"1";"0";"1";"0";29;"female";"online";0,0357142857142857;28;0,0357142857142857
"5ece67ec48f99322ae6d5ca3";"1";"0";"1";"300";29;"female";"online";0,0416666666666667;24;0,0416666666666667
"5ece67ec48f99322ae6d5ca3";"1";"1";"0";"0";29;"female";"online";0;26;0
"5ece67ec48f99322ae6d5ca3";"1";"1";"0";"300";29;"female";"online";0;19;0
"5ece67ec48f99322ae6d5ca3";"1";"1";"1";"0";29;"female";"online";0,0476190476190476;21;0,0476190476190476
"5ece67ec48f99322ae6d5ca3";"1";"1";"1";"300";29;"female";"online";0,04;25;0,04
"5ed03559e21bdd108c2c8634";"0";"0";"0";"0";19;"male";"online";0,0526315789473684;19;0,0526315789473684
"5ed03559e21bdd108c2c8634";"0";"0";"0";"300";19;"male";"online";0,0526315789473684;19;0,0526315789473684
"5ed03559e21bdd108c2c8634";"0";"0";"1";"0";19;"male";"online";0,1;20;0,0688247201611685
"5ed03559e21bdd108c2c8634";"0";"0";"1";"300";19;"male";"online";0;14;0
"5ed03559e21bdd108c2c8634";"0";"1";"0";"0";19;"male";"online";0,08;25;0,0553774924194538
"5ed03559e21bdd108c2c8634";"0";"1";"0";"300";19;"male";"online";0,0714285714285714;28;0,0495634761777651
"5ed03559e21bdd108c2c8634";"0";"1";"1";"0";19;"male";"online";0,0333333333333333;30;0,0333333333333333
"5ed03559e21bdd108c2c8634";"0";"1";"1";"300";19;"male";"online";0,0606060606060606;33;0,0421800330517426
"5ed03559e21bdd108c2c8634";"1";"0";"0";"0";19;"male";"online";0,185185185185185;27;0,076180865852541
"5ed03559e21bdd108c2c8634";"1";"0";"0";"300";19;"male";"online";0,0476190476190476;21;0,0476190476190476
"5ed03559e21bdd108c2c8634";"1";"0";"1";"0";19;"male";"online";0,111111111111111;27;0,0616333551361366
"5ed03559e21bdd108c2c8634";"1";"0";"1";"300";19;"male";"online";0,1;30;0,0557086014531156
"5ed03559e21bdd108c2c8634";"1";"1";"0";"0";19;"male";"online";0,0357142857142857;28;0,0357142857142857
"5ed03559e21bdd108c2c8634";"1";"1";"0";"300";19;"male";"online";0,0434782608695652;23;0,0434782608695652
"5ed03559e21bdd108c2c8634";"1";"1";"1";"0";19;"male";"online";0,0714285714285714;14;0,0714285714285714
"5ed03559e21bdd108c2c8634";"1";"1";"1";"300";19;"male";"online";0;22;0
"5ed042d7d3825010f1ec701f";"0";"0";"0";"0";18;"female";"online";0,0434782608695652;23;0,0434782608695652
"5ed042d7d3825010f1ec701f";"0";"0";"0";"300";18;"female";"online";0;16;0
"5ed042d7d3825010f1ec701f";"0";"0";"1";"0";18;"female";"online";0,0625;16;0,0625
"5ed042d7d3825010f1ec701f";"0";"0";"1";"300";18;"female";"online";0,0434782608695652;23;0,0434782608695652
"5ed042d7d3825010f1ec701f";"0";"1";"0";"0";18;"female";"online";0;27;0
"5ed042d7d3825010f1ec701f";"0";"1";"0";"300";18;"female";"online";0,08;25;0,0553774924194538
"5ed042d7d3825010f1ec701f";"0";"1";"1";"0";18;"female";"online";0;30;0
"5ed042d7d3825010f1ec701f";"0";"1";"1";"300";18;"female";"online";0;32;0
"5ed042d7d3825010f1ec701f";"1";"0";"0";"0";18;"female";"online";0,130434782608696;23;0,071801984682154
"5ed042d7d3825010f1ec701f";"1";"0";"0";"300";18;"female";"online";0,115384615384615;26;0,0638971066378314
"5ed042d7d3825010f1ec701f";"1";"0";"1";"0";18;"female";"online";0,130434782608696;23;0,071801984682154
"5ed042d7d3825010f1ec701f";"1";"0";"1";"300";18;"female";"online";0,166666666666667;18;0,0903876907577734
"5ed042d7d3825010f1ec701f";"1";"1";"0";"0";18;"female";"online";0,0833333333333333;24;0,0576303395673437
"5ed042d7d3825010f1ec701f";"1";"1";"0";"300";18;"female";"online";0,0434782608695652;23;0,0434782608695652
"5ed042d7d3825010f1ec701f";"1";"1";"1";"0";18;"female";"online";0,0833333333333333;24;0,0576303395673437
"5ed042d7d3825010f1ec701f";"1";"1";"1";"300";18;"female";"online";0,037037037037037;27;0,037037037037037
"5ed122188234380320ebf08c";"0";"0";"0";"0";35;"male";"online";0,0454545454545455;22;0,0454545454545455
"5ed122188234380320ebf08c";"0";"0";"0";"300";35;"male";"online";0;13;0
"5ed122188234380320ebf08c";"0";"0";"1";"0";35;"male";"online";0;19;0
"5ed122188234380320ebf08c";"0";"0";"1";"300";35;"male";"online";0,117647058823529;17;0,0805474349272303
"5ed122188234380320ebf08c";"0";"1";"0";"0";35;"male";"online";0;28;0
"5ed122188234380320ebf08c";"0";"1";"0";"300";35;"male";"online";0;32;0
"5ed122188234380320ebf08c";"0";"1";"1";"0";35;"male";"online";0,04;25;0,04
"5ed122188234380320ebf08c";"0";"1";"1";"300";35;"male";"online";0,0294117647058824;34;0,0294117647058824
"5ed122188234380320ebf08c";"1";"0";"0";"0";35;"male";"online";0;31;0
"5ed122188234380320ebf08c";"1";"0";"0";"300";35;"male";"online";0,115384615384615;26;0,0638971066378314
"5ed122188234380320ebf08c";"1";"0";"1";"0";35;"male";"online";0;26;0
"5ed122188234380320ebf08c";"1";"0";"1";"300";35;"male";"online";0;21;0
"5ed122188234380320ebf08c";"1";"1";"0";"0";35;"male";"online";0;22;0
"5ed122188234380320ebf08c";"1";"1";"0";"300";35;"male";"online";0,0588235294117647;17;0,0588235294117647
"5ed122188234380320ebf08c";"1";"1";"1";"0";35;"male";"online";0;17;0
"5ed122188234380320ebf08c";"1";"1";"1";"300";35;"male";"online";0;30;0
"5ed5a391612eb11362b3aed3";"0";"0";"0";"0";24;"male";"online";0,153846153846154;26;0,072160242458822
"5ed5a391612eb11362b3aed3";"0";"0";"0";"300";24;"male";"online";0,0952380952380952;21;0,0656383273909058
"5ed5a391612eb11362b3aed3";"0";"0";"1";"0";24;"male";"online";0,05;20;0,05
"5ed5a391612eb11362b3aed3";"0";"0";"1";"300";24;"male";"online";0,0454545454545455;22;0,0454545454545455
"5ed5a391612eb11362b3aed3";"0";"1";"0";"0";24;"male";"online";0;22;0
"5ed5a391612eb11362b3aed3";"0";"1";"0";"300";24;"male";"online";0,0344827586206897;29;0,0344827586206897
"5ed5a391612eb11362b3aed3";"0";"1";"1";"0";24;"male";"online";0,0357142857142857;28;0,0357142857142857
"5ed5a391612eb11362b3aed3";"0";"1";"1";"300";24;"male";"online";0,0869565217391304;23;0,0600738504093702
"5ed5a391612eb11362b3aed3";"1";"0";"0";"0";24;"male";"online";0,125;24;0,0689596605459213
"5ed5a391612eb11362b3aed3";"1";"0";"0";"300";24;"male";"online";0,137931034482759;29;0,0651662884498668
"5ed5a391612eb11362b3aed3";"1";"0";"1";"0";24;"male";"online";0,2;25;0,0816496580927726
"5ed5a391612eb11362b3aed3";"1";"0";"1";"300";24;"male";"online";0,125;24;0,0689596605459213
"5ed5a391612eb11362b3aed3";"1";"1";"0";"0";24;"male";"online";0,08;25;0,0553774924194538
"5ed5a391612eb11362b3aed3";"1";"1";"0";"300";24;"male";"online";0,0526315789473684;19;0,0526315789473684
"5ed5a391612eb11362b3aed3";"1";"1";"1";"0";24;"male";"online";0,05;20;0,05
"5ed5a391612eb11362b3aed3";"1";"1";"1";"300";24;"male";"online";0;23;0
"5eed4da5706fdd169557315b";"0";"0";"0";"0";20;"male";"online";0;18;0
"5eed4da5706fdd169557315b";"0";"0";"0";"300";20;"male";"online";0;26;0
"5eed4da5706fdd169557315b";"0";"0";"1";"0";20;"male";"online";0;17;0
"5eed4da5706fdd169557315b";"0";"0";"1";"300";20;"male";"online";0;18;0
"5eed4da5706fdd169557315b";"0";"1";"0";"0";20;"male";"online";0,0882352941176471;34;0,0493748270390893
"5eed4da5706fdd169557315b";"0";"1";"0";"300";20;"male";"online";0;26;0
"5eed4da5706fdd169557315b";"0";"1";"1";"0";20;"male";"online";0,0384615384615385;26;0,0384615384615385
"5eed4da5706fdd169557315b";"0";"1";"1";"300";20;"male";"online";0;26;0
"5eed4da5706fdd169557315b";"1";"0";"0";"0";20;"male";"online";0,166666666666667;18;0,0903876907577734
"5eed4da5706fdd169557315b";"1";"0";"0";"300";20;"male";"online";0,0434782608695652;23;0,0434782608695652
"5eed4da5706fdd169557315b";"1";"0";"1";"0";20;"male";"online";0,0588235294117647;34;0,0409594484601642
"5eed4da5706fdd169557315b";"1";"0";"1";"300";20;"male";"online";0,0689655172413793;29;0,0478872465399596
"5eed4da5706fdd169557315b";"1";"1";"0";"0";20;"male";"online";0,192307692307692;26;0,0788226981996892
"5eed4da5706fdd169557315b";"1";"1";"0";"300";20;"male";"online";0,0714285714285714;28;0,0495634761777651
"5eed4da5706fdd169557315b";"1";"1";"1";"0";20;"male";"online";0,0588235294117647;17;0,0588235294117647
"5eed4da5706fdd169557315b";"1";"1";"1";"300";20;"male";"online";0;14;0
"5ef09c84a33a985f3ea9a561";"0";"0";"0";"0";25;"male";"online";0,0416666666666667;24;0,0416666666666667
"5ef09c84a33a985f3ea9a561";"0";"0";"0";"300";25;"male";"online";0,0454545454545455;22;0,0454545454545455
"5ef09c84a33a985f3ea9a561";"0";"0";"1";"0";25;"male";"online";0,0625;16;0,0625
"5ef09c84a33a985f3ea9a561";"0";"0";"1";"300";25;"male";"online";0;20;0
"5ef09c84a33a985f3ea9a561";"0";"1";"0";"0";25;"male";"online";0,0666666666666667;30;0,0463205555853101
"5ef09c84a33a985f3ea9a561";"0";"1";"0";"300";25;"male";"online";0,0740740740740741;27;0,0513611292801138
"5ef09c84a33a985f3ea9a561";"0";"1";"1";"0";25;"male";"online";0;25;0
"5ef09c84a33a985f3ea9a561";"0";"1";"1";"300";25;"male";"online";0,0740740740740741;27;0,0513611292801138
"5ef09c84a33a985f3ea9a561";"1";"0";"0";"0";25;"male";"online";0,0416666666666667;24;0,0416666666666667
"5ef09c84a33a985f3ea9a561";"1";"0";"0";"300";25;"male";"online";0,04;25;0,04
"5ef09c84a33a985f3ea9a561";"1";"0";"1";"0";25;"male";"online";0,05;20;0,05
"5ef09c84a33a985f3ea9a561";"1";"0";"1";"300";25;"male";"online";0,0769230769230769;26;0,0532938710021193
"5ef09c84a33a985f3ea9a561";"1";"1";"0";"0";25;"male";"online";0,0357142857142857;28;0,0357142857142857
"5ef09c84a33a985f3ea9a561";"1";"1";"0";"300";25;"male";"online";0;22;0
"5ef09c84a33a985f3ea9a561";"1";"1";"1";"0";25;"male";"online";0,0434782608695652;23;0,0434782608695652
"5ef09c84a33a985f3ea9a561";"1";"1";"1";"300";25;"male";"online";0;21;0
"5ef8aae48b95745f60b38b9b";"0";"0";"0";"0";20;"female";"online";0,0434782608695652;23;0,0434782608695652
"5ef8aae48b95745f60b38b9b";"0";"0";"0";"300";20;"female";"online";0;16;0
"5ef8aae48b95745f60b38b9b";"0";"0";"1";"0";20;"female";"online";0,25;16;0,111803398874989
"5ef8aae48b95745f60b38b9b";"0";"0";"1";"300";20;"female";"online";0,130434782608696;23;0,071801984682154
"5ef8aae48b95745f60b38b9b";"0";"1";"0";"0";20;"female";"online";0,185185185185185;27;0,076180865852541
"5ef8aae48b95745f60b38b9b";"0";"1";"0";"300";20;"female";"online";0,08;25;0,0553774924194538
"5ef8aae48b95745f60b38b9b";"0";"1";"1";"0";20;"female";"online";0,4;30;0,0909717652294684
"5ef8aae48b95745f60b38b9b";"0";"1";"1";"300";20;"female";"online";0,03125;32;0,03125
"5ef8aae48b95745f60b38b9b";"1";"0";"0";"0";20;"female";"online";0,260869565217391;23;0,0936183342476444
"5ef8aae48b95745f60b38b9b";"1";"0";"0";"300";20;"female";"online";0,16;25;0,0748331477354788
"5ef8aae48b95745f60b38b9b";"1";"0";"1";"0";20;"female";"online";0,217391304347826;23;0,0879391124952055
"5ef8aae48b95745f60b38b9b";"1";"0";"1";"300";20;"female";"online";0,222222222222222;18;0,100831690330337
"5ef8aae48b95745f60b38b9b";"1";"1";"0";"0";20;"female";"online";0,166666666666667;24;0,0777087340200262
"5ef8aae48b95745f60b38b9b";"1";"1";"0";"300";20;"female";"online";0,130434782608696;23;0,071801984682154
"5ef8aae48b95745f60b38b9b";"1";"1";"1";"0";20;"female";"online";0,125;24;0,0689596605459213
"5ef8aae48b95745f60b38b9b";"1";"1";"1";"300";20;"female";"online";0,0740740740740741;27;0,0513611292801138
"5f0363f5bf1343559eeb610d";"0";"0";"0";"0";23;"female";"online";0;23;0
"5f0363f5bf1343559eeb610d";"0";"0";"0";"300";23;"female";"online";0;18;0
"5f0363f5bf1343559eeb610d";"0";"0";"1";"0";23;"female";"online";0;18;0
"5f0363f5bf1343559eeb610d";"0";"0";"1";"300";23;"female";"online";0,0344827586206897;29;0,0344827586206897
"5f0363f5bf1343559eeb610d";"0";"1";"0";"0";23;"female";"online";0,0384615384615385;26;0,0384615384615385
"5f0363f5bf1343559eeb610d";"0";"1";"0";"300";23;"female";"online";0,125;24;0,0689596605459213
"5f0363f5bf1343559eeb610d";"0";"1";"1";"0";23;"female";"online";0,0357142857142857;28;0,0357142857142857
"5f0363f5bf1343559eeb610d";"0";"1";"1";"300";23;"female";"online";0,0833333333333333;24;0,0576303395673437
"5f0363f5bf1343559eeb610d";"1";"0";"0";"0";23;"female";"online";0,0384615384615385;26;0,0384615384615385
"5f0363f5bf1343559eeb610d";"1";"0";"0";"300";23;"female";"online";0,111111111111111;27;0,0616333551361366
"5f0363f5bf1343559eeb610d";"1";"0";"1";"0";23;"female";"online";0,0454545454545455;22;0,0454545454545455
"5f0363f5bf1343559eeb610d";"1";"0";"1";"300";23;"female";"online";0;22;0
"5f0363f5bf1343559eeb610d";"1";"1";"0";"0";23;"female";"online";0;25;0
"5f0363f5bf1343559eeb610d";"1";"1";"0";"300";23;"female";"online";0;19;0
"5f0363f5bf1343559eeb610d";"1";"1";"1";"0";23;"female";"online";0;22;0
"5f0363f5bf1343559eeb610d";"1";"1";"1";"300";23;"female";"online";0,0740740740740741;27;0,0513611292801138
"5f0d98c1c8a2f100082295b8";"0";"0";"0";"0";23;"male";"online";0,111111111111111;18;0,0762215933966706
"5f0d98c1c8a2f100082295b8";"0";"0";"0";"300";23;"male";"online";0,153846153846154;26;0,072160242458822
"5f0d98c1c8a2f100082295b8";"0";"0";"1";"0";23;"male";"online";0,0588235294117647;17;0,0588235294117647
"5f0d98c1c8a2f100082295b8";"0";"0";"1";"300";23;"male";"online";0,111111111111111;18;0,0762215933966706
"5f0d98c1c8a2f100082295b8";"0";"1";"0";"0";23;"male";"online";0,0588235294117647;34;0,0409594484601642
"5f0d98c1c8a2f100082295b8";"0";"1";"0";"300";23;"male";"online";0,0769230769230769;26;0,0532938710021193
"5f0d98c1c8a2f100082295b8";"0";"1";"1";"0";23;"male";"online";0,0769230769230769;26;0,0532938710021193
"5f0d98c1c8a2f100082295b8";"0";"1";"1";"300";23;"male";"online";0;26;0
"5f0d98c1c8a2f100082295b8";"1";"0";"0";"0";23;"male";"online";0;18;0
"5f0d98c1c8a2f100082295b8";"1";"0";"0";"300";23;"male";"online";0,0434782608695652;23;0,0434782608695652
"5f0d98c1c8a2f100082295b8";"1";"0";"1";"0";23;"male";"online";0,147058823529412;34;0,0616521340660295
"5f0d98c1c8a2f100082295b8";"1";"0";"1";"300";23;"male";"online";0,137931034482759;29;0,0651662884498668
"5f0d98c1c8a2f100082295b8";"1";"1";"0";"0";23;"male";"online";0,0384615384615385;26;0,0384615384615385
"5f0d98c1c8a2f100082295b8";"1";"1";"0";"300";23;"male";"online";0;28;0
