"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"framecolor_R";"error_R";"prolific";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;7;1106,81999998633;"A";"1";1;NA;"L";"black";"blue";"parity";7;"300";"0";"1";"0";1;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;8;2498,58900000004;NA;NA;1;1;"L";"black";"red";"parity";1;"300";"0";"0";"1";1;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;9;1038,77499999362;"A";"1";0;NA;"A";"black";"red";"parity";6;"300";"0";"1";"0";1;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;10;1147,6149999944;"L";"1";0;NA;"L";"black";"blue";"parity";7;"300";"0";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;11;888,180000009015;"A";"1";0;NA;"A";"black";"blue";"magnit";3;"300";"1";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;12;407,210000004852;"L";"1";0;NA;"L";"black";"blue";"magnit";6;"300";"0";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;13;661,045000015292;"A";"1";0;NA;"A";"black";"blue";"parity";8;"300";"1";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;14;842,7049999882;"L";"1";0;NA;"L";"black";"red";"magnit";6;"300";"1";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;15;761,824999994133;"A";"1";0;NA;"A";"black";"blue";"parity";8;"300";"1";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;16;1029,7600000049;"L";"1";0;NA;"L";"black";"red";"magnit";7;"300";"1";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;17;522,445000009611;"L";"1";0;NA;"L";"black";"red";"parity";1;"300";"1";"0";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;18;1249,83999997494;"A";"1";0;NA;"A";"black";"red";"magnit";3;"300";"1";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;19;1291,12499998882;"L";"1";0;NA;"L";"black";"red";"parity";9;"300";"1";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;20;1014,69500001986;"A";"1";0;NA;"A";"black";"red";"magnit";2;"300";"1";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;21;1119,40500000492;"L";"1";0;NA;"L";"black";"red";"magnit";9;"300";"0";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;22;712,835000013001;"A";"1";0;NA;"A";"black";"blue";"magnit";4;"300";"0";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;23;474,765000020852;"A";"1";0;NA;"A";"black";"red";"magnit";3;"300";"0";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;24;627,810000005411;"L";"1";1;NA;"A";"black";"blue";"parity";6;"300";"1";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;25;946,110000018962;"L";"1";0;NA;"L";"black";"blue";"magnit";9;"300";"1";"1";"0";1;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;26;1424,61499999627;"A";"1";0;NA;"A";"black";"blue";"magnit";4;"300";"0";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;27;467,434999998659;"L";"1";0;NA;"L";"black";"red";"magnit";9;"300";"0";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;28;1025,28499998152;"A";"1";0;NA;"A";"black";"red";"parity";6;"300";"1";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;29;659,104999998817;"L";"1";0;NA;"L";"black";"red";"magnit";7;"300";"1";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;30;479,424999997718;"L";"1";0;NA;"L";"black";"blue";"parity";3;"300";"1";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;31;848,460000008345;"L";"1";0;NA;"L";"black";"blue";"magnit";7;"300";"1";"0";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;32;619,324999977835;"A";"1";0;NA;"A";"black";"red";"magnit";3;"300";"0";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;33;313,569999998435;"A";"1";0;NA;"A";"black";"red";"magnit";1;"300";"0";"0";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;34;768,960000015795;"A";"1";0;NA;"A";"black";"red";"magnit";4;"300";"0";"0";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;35;728,889999998501;"L";"1";0;NA;"L";"black";"red";"parity";3;"300";"1";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;36;929,880000010598;"L";"1";0;NA;"L";"black";"blue";"magnit";9;"300";"1";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;37;1189,93500000215;"A";"1";0;NA;"A";"black";"blue";"magnit";2;"300";"0";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;38;857,815000024857;"A";"1";0;NA;"A";"black";"red";"magnit";1;"300";"0";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;39;520,85500000976;"A";"1";0;NA;"A";"black";"red";"magnit";2;"300";"0";"0";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;40;752,240000001621;"L";"1";0;NA;"L";"black";"blue";"parity";3;"300";"1";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;41;608,3299999882;"L";"1";0;NA;"L";"black";"red";"parity";7;"300";"0";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;42;649,420000001555;"L";"1";0;NA;"L";"black";"blue";"parity";3;"300";"0";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;43;425,385000009555;"A";"1";0;NA;"A";"black";"blue";"parity";6;"300";"0";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;44;1055,80500001088;"A";"1";0;NA;"A";"black";"blue";"magnit";3;"300";"1";"0";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;45;1095,17000001506;"L";"1";0;NA;"L";"black";"red";"parity";9;"300";"1";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;46;924,280000006547;"L";"1";0;NA;"L";"black";"blue";"magnit";8;"300";"1";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;47;1229,71000001417;"A";"1";0;NA;"A";"black";"red";"parity";4;"300";"1";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;48;842,100000008941;"A";"1";0;NA;"A";"black";"blue";"magnit";1;"300";"1";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;49;741,399999998976;"L";"1";0;NA;"L";"black";"blue";"parity";9;"300";"1";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;50;802,239999989979;"A";"1";0;NA;"A";"black";"red";"parity";2;"300";"0";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;51;547,754999977769;"L";"1";0;NA;"L";"black";"red";"parity";7;"300";"0";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;52;518,360000016401;"L";"1";0;NA;"L";"black";"blue";"parity";9;"300";"0";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;53;760,29499998549;"A";"1";0;NA;"A";"black";"blue";"parity";4;"300";"0";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;54;575,270000001183;"L";"1";0;NA;"L";"black";"blue";"parity";7;"300";"0";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;55;810,83000000217;"A";"1";0;NA;"A";"black";"red";"parity";2;"300";"0";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;56;586,470000009285;"A";"1";0;NA;"A";"black";"red";"magnit";4;"300";"1";"0";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;57;1060,94499997562;"L";"1";0;NA;"L";"black";"red";"magnit";6;"300";"0";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;58;1240,38499998278;"A";"1";0;NA;"A";"black";"blue";"parity";8;"300";"1";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;59;621,33000002359;"A";"1";0;NA;"A";"black";"blue";"parity";2;"300";"0";"0";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;60;982,969999982743;"L";"1";1;NA;"A";"black";"blue";"magnit";3;"300";"1";"0";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;61;957,029999990482;"L";"1";0;NA;"L";"black";"blue";"magnit";9;"300";"0";"1";"0";1;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;62;546,75499998848;"A";"1";0;NA;"A";"black";"blue";"magnit";2;"300";"0";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;63;1232,54500000621;"L";"1";0;NA;"L";"black";"red";"parity";9;"300";"1";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;64;1043,80999997375;"A";"1";0;NA;"A";"black";"red";"parity";6;"300";"0";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;65;950,489999988349;"A";"1";0;NA;"A";"black";"red";"magnit";2;"300";"1";"0";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;66;1306,24500001431;"A";"1";0;NA;"A";"black";"blue";"magnit";1;"300";"0";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;67;479,735000000801;"L";"1";0;NA;"L";"black";"red";"parity";3;"300";"1";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;68;1193,21999998647;"A";"1";0;NA;"A";"black";"red";"parity";4;"300";"0";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;69;595,564999995986;"L";"1";0;NA;"L";"black";"red";"magnit";8;"300";"1";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;70;965,204999985872;"A";"1";0;NA;"A";"black";"blue";"parity";4;"300";"1";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;71;371,840000007069;"L";"1";0;NA;"L";"black";"red";"parity";3;"300";"0";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;72;837,690000014845;"L";"1";0;NA;"L";"black";"red";"magnit";6;"300";"1";"0";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;73;1667,51500000828;"A";"1";0;NA;"A";"black";"red";"parity";8;"300";"1";"1";"0";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;74;1230,98500000197;"L";"1";0;NA;"L";"black";"blue";"parity";1;"300";"0";"1";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;75;590,720000007423;"L";"1";0;NA;"L";"black";"red";"parity";7;"300";"0";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;76;557,384999992792;"L";"1";0;NA;"L";"black";"blue";"parity";1;"300";"0";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;77;1626,96500000311;"L";"1";0;NA;"L";"black";"red";"magnit";8;"300";"1";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;78;975,859999976819;"A";"1";1;NA;"L";"black";"blue";"parity";1;"300";"1";"0";"1";0;"1";21;"female";"Some knowledge as amateur";"Some university/higher education but no degree";"right-handed";"polish";"poland"
