"pp";"task_R";"correctResp_R";"context_R";"cocoa";"age";"sex";"version";"meanrt";"n";"se"
"5ea6f14cf0ff0709b0331957";"0";"1";"0";"0";24;"female";"online";636,477407421572;27;28,4520909521672
"5ea6f14cf0ff0709b0331957";"0";"1";"0";"300";24;"female";"online";622,317499994427;22;40,3178532602231
"5ea6f14cf0ff0709b0331957";"0";"1";"1";"0";24;"female";"online";691,777083329119;24;49,3411486288819
"5ea6f14cf0ff0709b0331957";"0";"1";"1";"300";24;"female";"online";599,159782610672;23;26,095095307469
"5ea6f14cf0ff0709b0331957";"1";"0";"0";"0";24;"female";"online";885,980937506247;16;60,0703693300462
"5ea6f14cf0ff0709b0331957";"1";"0";"0";"300";24;"female";"online";635,841052629985;19;48,7507938709656
"5ea6f14cf0ff0709b0331957";"1";"0";"1";"0";24;"female";"online";851,488529403201;17;73,8832231018613
"5ea6f14cf0ff0709b0331957";"1";"0";"1";"300";24;"female";"online";666,555740749808;27;31,6764463537108
"5ea6f14cf0ff0709b0331957";"1";"1";"0";"0";24;"female";"online";814,269210542798;19;70,7983715794188
"5ea6f14cf0ff0709b0331957";"1";"1";"0";"300";24;"female";"online";640,581749996636;20;28,7999892039501
"5ea6f14cf0ff0709b0331957";"1";"1";"1";"0";24;"female";"online";726,39585714122;35;35,9925327799487
"5ea6f14cf0ff0709b0331957";"1";"1";"1";"300";24;"female";"online";639,857400008477;25;31,6807252642838
"5ea90de5a5bad5377430424a";"0";"0";"0";"0";29;"female";"online";540,027857141707;14;48,0353687653473
"5ea90de5a5bad5377430424a";"0";"0";"0";"300";29;"female";"online";660,711363637921;11;72,5024489054992
"5ea90de5a5bad5377430424a";"0";"0";"1";"0";29;"female";"online";538,530937499225;16;16,0807814527725
"5ea90de5a5bad5377430424a";"0";"0";"1";"300";29;"female";"online";692,667142857049;14;59,6422097231784
"5ea90de5a5bad5377430424a";"0";"1";"0";"0";29;"female";"online";630,577391304232;23;49,9155929917578
"5ea90de5a5bad5377430424a";"0";"1";"0";"300";29;"female";"online";641,890576923078;26;61,0231071585576
"5ea90de5a5bad5377430424a";"0";"1";"1";"0";29;"female";"online";599,694545453488;22;43,8604161476445
"5ea90de5a5bad5377430424a";"0";"1";"1";"300";29;"female";"online";714,068448275366;29;44,9155611111278
"5ea90de5a5bad5377430424a";"1";"0";"0";"0";29;"female";"online";635,740925925745;27;52,1135159738852
"5ea90de5a5bad5377430424a";"1";"0";"0";"300";29;"female";"online";787,568636363925;22;77,4405156755814
"5ea90de5a5bad5377430424a";"1";"0";"1";"0";29;"female";"online";630,48349999988;20;48,3811402320481
"5ea90de5a5bad5377430424a";"1";"0";"1";"300";29;"female";"online";859,806428570924;14;93,0139405055993
"5ea90de5a5bad5377430424a";"1";"1";"0";"0";29;"female";"online";737,659000000493;15;60,3807375095268
"5ea90de5a5bad5377430424a";"1";"1";"0";"300";29;"female";"online";773,515000001876;13;54,099888045667
"5ea90de5a5bad5377430424a";"1";"1";"1";"0";29;"female";"online";619,975666666369;15;26,2921426328862
"5ea90de5a5bad5377430424a";"1";"1";"1";"300";29;"female";"online";763,792884614706;26;63,2208129527411
"5eabe11e57f54b1d4b51c985";"0";"0";"0";"0";27;"female";"online";927,69899999987;10;132,174355928855
"5eabe11e57f54b1d4b51c985";"0";"0";"0";"300";27;"female";"online";980,642083335624;24;83,5227220143169
"5eabe11e57f54b1d4b51c985";"0";"0";"1";"0";27;"female";"online";1106,84500000127;18;115,415341310254
"5eabe11e57f54b1d4b51c985";"0";"0";"1";"300";27;"female";"online";970,969210525876;19;100,442780556193
"5eabe11e57f54b1d4b51c985";"0";"1";"0";"0";27;"female";"online";897,518194444687;36;52,4656695788147
"5eabe11e57f54b1d4b51c985";"0";"1";"0";"300";27;"female";"online";926,691666670377;15;103,991436077037
"5eabe11e57f54b1d4b51c985";"0";"1";"1";"0";27;"female";"online";834,594782610783;23;66,3398531339162
"5eabe11e57f54b1d4b51c985";"0";"1";"1";"300";27;"female";"online";928,430535715181;28;71,0879402963012
"5eabe11e57f54b1d4b51c985";"1";"0";"0";"0";27;"female";"online";927,90208333462;12;95,5330440991133
"5eabe11e57f54b1d4b51c985";"1";"0";"0";"300";27;"female";"online";937,316666665235;18;96,7479270069176
"5eabe11e57f54b1d4b51c985";"1";"0";"1";"0";27;"female";"online";929,24416666816;24;81,0707769553808
"5eabe11e57f54b1d4b51c985";"1";"0";"1";"300";27;"female";"online";1014,32562500031;16;107,967392645573
"5eabe11e57f54b1d4b51c985";"1";"1";"0";"0";27;"female";"online";805,903400000557;25;48,6316906311127
"5eabe11e57f54b1d4b51c985";"1";"1";"0";"300";27;"female";"online";1092,56980769547;26;89,1282092664833
"5eabe11e57f54b1d4b51c985";"1";"1";"1";"0";27;"female";"online";1014,23740740737;27;90,6857034554471
"5eabe11e57f54b1d4b51c985";"1";"1";"1";"300";27;"female";"online";976,998636362127;22;81,3943969995306
"5eb01d08992e0b07e03b19c2";"0";"0";"0";"0";19;"male";"online";644,750000000007;16;39,9894256856338
"5eb01d08992e0b07e03b19c2";"0";"0";"0";"300";19;"male";"online";675,250000000009;20;41,4666559132941
"5eb01d08992e0b07e03b19c2";"0";"0";"1";"0";19;"male";"online";694,357142857159;14;111,347422198018
"5eb01d08992e0b07e03b19c2";"0";"0";"1";"300";19;"male";"online";611,884615384612;26;24,2891129092256
"5eb01d08992e0b07e03b19c2";"0";"1";"0";"0";19;"male";"online";608,500000000004;26;29,8578297938744
"5eb01d08992e0b07e03b19c2";"0";"1";"0";"300";19;"male";"online";657,095238095239;21;54,6694789387773
"5eb01d08992e0b07e03b19c2";"0";"1";"1";"0";19;"male";"online";691,466666666684;30;53,1348476110645
"5eb01d08992e0b07e03b19c2";"0";"1";"1";"300";19;"male";"online";660,037037037038;27;68,4806933401406
"5eb01d08992e0b07e03b19c2";"1";"0";"0";"0";19;"male";"online";686,799999999981;15;41,5383013156543
"5eb01d08992e0b07e03b19c2";"1";"0";"0";"300";19;"male";"online";851,842105263169;19;101,372460796515
"5eb01d08992e0b07e03b19c2";"1";"0";"1";"0";19;"male";"online";767,760000000025;25;69,6895085360762
"5eb01d08992e0b07e03b19c2";"1";"0";"1";"300";19;"male";"online";857,049999999994;20;67,4328701278849
"5eb01d08992e0b07e03b19c2";"1";"1";"0";"0";19;"male";"online";917,923076923079;26;89,2727182562067
"5eb01d08992e0b07e03b19c2";"1";"1";"0";"300";19;"male";"online";778,210526315796;19;85,8259008516778
"5eb01d08992e0b07e03b19c2";"1";"1";"1";"0";19;"male";"online";706,999999999997;20;91,490781819233
"5eb01d08992e0b07e03b19c2";"1";"1";"1";"300";19;"male";"online";850,217391304338;23;75,5829507021571
"5eb185511f2ed228a7d73436";"0";"0";"0";"0";24;"male";"online";539,668249999997;20;24,000438752222
"5eb185511f2ed228a7d73436";"0";"0";"0";"300";24;"male";"online";585,027727272777;11;57,8026010477975
"5eb185511f2ed228a7d73436";"0";"0";"1";"0";24;"male";"online";546,331428571454;14;29,5855914795551
"5eb185511f2ed228a7d73436";"0";"0";"1";"300";24;"male";"online";678,186999999994;15;80,2962092857902
"5eb185511f2ed228a7d73436";"0";"1";"0";"0";24;"male";"online";621,244807692285;26;34,3012737310951
"5eb185511f2ed228a7d73436";"0";"1";"0";"300";24;"male";"online";660,432068965535;29;52,1109736916789
"5eb185511f2ed228a7d73436";"0";"1";"1";"0";24;"male";"online";621,7845652174;23;44,1520517127568
"5eb185511f2ed228a7d73436";"0";"1";"1";"300";24;"male";"online";607,59241379311;29;54,1731722668145
"5eb185511f2ed228a7d73436";"1";"0";"0";"0";24;"male";"online";761,818846153864;26;56,7894770874805
"5eb185511f2ed228a7d73436";"1";"0";"0";"300";24;"male";"online";695,423913043443;23;45,5038065644523
"5eb185511f2ed228a7d73436";"1";"0";"1";"0";24;"male";"online";783,811304347787;23;72,3208139525204
"5eb185511f2ed228a7d73436";"1";"0";"1";"300";24;"male";"online";885,460882352891;17;67,0517919720126
"5eb185511f2ed228a7d73436";"1";"1";"0";"0";24;"male";"online";782,260238095303;21;68,0586342126308
"5eb185511f2ed228a7d73436";"1";"1";"0";"300";24;"male";"online";596,113437499998;16;51,2038922546388
"5eb185511f2ed228a7d73436";"1";"1";"1";"0";24;"male";"online";689,27617647064;17;75,5992171843446
"5eb185511f2ed228a7d73436";"1";"1";"1";"300";24;"male";"online";638,121379310306;29;40,6449689488922
"5ebb1e0c11b78d0dcb01e82c";"0";"0";"0";"0";27;"male";"online";793,058823529388;17;75,3050888146694
"5ebb1e0c11b78d0dcb01e82c";"0";"0";"0";"300";27;"male";"online";830,071428571429;14;69,5652483885417
"5ebb1e0c11b78d0dcb01e82c";"0";"0";"1";"0";27;"male";"online";989,777777777782;18;102,970569929491
"5ebb1e0c11b78d0dcb01e82c";"0";"0";"1";"300";27;"male";"online";788,416666666677;12;90,0198175431755
"5ebb1e0c11b78d0dcb01e82c";"0";"1";"0";"0";27;"male";"online";939,157894736836;19;80,6554386544961
"5ebb1e0c11b78d0dcb01e82c";"0";"1";"0";"300";27;"male";"online";931,095238095238;21;56,2218354785835
"5ebb1e0c11b78d0dcb01e82c";"0";"1";"1";"0";27;"male";"online";917,03448275863;29;73,4548801350964
"5ebb1e0c11b78d0dcb01e82c";"0";"1";"1";"300";27;"male";"online";1010,55172413791;29;71,5114546304681
"5ebb1e0c11b78d0dcb01e82c";"1";"0";"0";"0";27;"male";"online";1092,87999999999;25;75,1618768614317
"5ebb1e0c11b78d0dcb01e82c";"1";"0";"0";"300";27;"male";"online";1071,29411764707;17;121,820799100255
"5ebb1e0c11b78d0dcb01e82c";"1";"0";"1";"0";27;"male";"online";1251,57142857143;21;88,8550336604644
"5ebb1e0c11b78d0dcb01e82c";"1";"0";"1";"300";27;"male";"online";1016,63636363636;22;79,1434268588066
"5ebb1e0c11b78d0dcb01e82c";"1";"1";"0";"0";27;"male";"online";1092,00000000001;23;91,0296828625412
"5ebb1e0c11b78d0dcb01e82c";"1";"1";"0";"300";27;"male";"online";1047,88235294118;17;99,3690714973257
"5ebb1e0c11b78d0dcb01e82c";"1";"1";"1";"0";27;"male";"online";1131,00000000002;12;124,136715932171
"5ebb1e0c11b78d0dcb01e82c";"1";"1";"1";"300";27;"male";"online";1083,84210526314;19;101,109929844723
"5ebeeee819e5db2afa954e4d";"0";"0";"0";"0";25;"male";"online";509,228947368294;19;26,2584960616874
"5ebeeee819e5db2afa954e4d";"0";"0";"0";"300";25;"male";"online";568,569999999689;17;40,465787680401
"5ebeeee819e5db2afa954e4d";"0";"0";"1";"0";25;"male";"online";580,743684210539;19;55,3737811542885
"5ebeeee819e5db2afa954e4d";"0";"0";"1";"300";25;"male";"online";648,059285714087;14;70,7938555875578
"5ebeeee819e5db2afa954e4d";"0";"1";"0";"0";25;"male";"online";622,716956521053;23;44,5527292726337
"5ebeeee819e5db2afa954e4d";"0";"1";"0";"300";25;"male";"online";580,634464286309;28;35,7670371759948
"5ebeeee819e5db2afa954e4d";"0";"1";"1";"0";25;"male";"online";688,112333334006;30;41,9500591219597
"5ebeeee819e5db2afa954e4d";"0";"1";"1";"300";25;"male";"online";602,175666666161;30;50,4260037491751
"5ebeeee819e5db2afa954e4d";"1";"0";"0";"0";25;"male";"online";557,56423076951;26;30,9224615196572
"5ebeeee819e5db2afa954e4d";"1";"0";"0";"300";25;"male";"online";646,875749999908;20;65,5372521644324
"5ebeeee819e5db2afa954e4d";"1";"0";"1";"0";25;"male";"online";617,241666665734;27;55,739804975519
"5ebeeee819e5db2afa954e4d";"1";"0";"1";"300";25;"male";"online";576,98717391251;23;39,1531701133618
"5ebeeee819e5db2afa954e4d";"1";"1";"0";"0";25;"male";"online";616,29884615384;26;38,3980352215628
"5ebeeee819e5db2afa954e4d";"1";"1";"0";"300";25;"male";"online";613,249318180428;22;45,7436733890793
"5ebeeee819e5db2afa954e4d";"1";"1";"1";"0";25;"male";"online";581,498571428321;14;61,8057829285739
"5ebeeee819e5db2afa954e4d";"1";"1";"1";"300";25;"male";"online";540,783888888749;18;33,9793272544252
"5ec040acbd55a509d7179ccd";"0";"0";"0";"0";23;"male";"online";627,357272732876;22;46,362657072962
"5ec040acbd55a509d7179ccd";"0";"0";"0";"300";23;"male";"online";688,475714285492;21;53,7222770922207
"5ec040acbd55a509d7179ccd";"0";"0";"1";"0";23;"male";"online";778,950416667309;12;125,912337764724
"5ec040acbd55a509d7179ccd";"0";"0";"1";"300";23;"male";"online";729,476666666515;18;83,0912576949573
"5ec040acbd55a509d7179ccd";"0";"1";"0";"0";23;"male";"online";755,485416665275;24;87,766596014648
"5ec040acbd55a509d7179ccd";"0";"1";"0";"300";23;"male";"online";594,428749999497;20;47,6413874460024
"5ec040acbd55a509d7179ccd";"0";"1";"1";"0";23;"male";"online";754,101428574705;21;53,7737455444788
"5ec040acbd55a509d7179ccd";"0";"1";"1";"300";23;"male";"online";635,915833331334;24;40,1149579090323
"5ec040acbd55a509d7179ccd";"1";"0";"0";"0";23;"male";"online";734,670454544936;22;61,6933263544623
"5ec040acbd55a509d7179ccd";"1";"0";"0";"300";23;"male";"online";841,60250000059;24;65,5839740964634
"5ec040acbd55a509d7179ccd";"1";"0";"1";"0";23;"male";"online";631,025666663966;15;53,6944680049258
"5ec040acbd55a509d7179ccd";"1";"0";"1";"300";23;"male";"online";838,1604761872;21;70,2293184252737
"5ec040acbd55a509d7179ccd";"1";"1";"0";"0";23;"male";"online";771,95981481755;27;68,5562642185056
"5ec040acbd55a509d7179ccd";"1";"1";"0";"300";23;"male";"online";682,87249999994;20;50,4572001081843
"5ec040acbd55a509d7179ccd";"1";"1";"1";"0";23;"male";"online";714,959285711215;21;56,4076253256943
"5ec040acbd55a509d7179ccd";"1";"1";"1";"300";23;"male";"online";715,028809520715;21;52,781107926331
"5ec37264194de71cb7b82637";"0";"0";"0";"0";18;"female";"online";1029,27583347385;12;69,2505924855153
"5ec37264194de71cb7b82637";"0";"0";"0";"300";18;"female";"online";1295,31590945341;11;175,430871727276
"5ec37264194de71cb7b82637";"0";"0";"1";"0";18;"female";"online";1150,65100002103;20;65,4756018067475
"5ec37264194de71cb7b82637";"0";"0";"1";"300";18;"female";"online";1508,317105227;19;103,099980052838
"5ec37264194de71cb7b82637";"0";"1";"0";"0";18;"female";"online";1137,92583342486;24;94,1539604441443
"5ec37264194de71cb7b82637";"0";"1";"0";"300";18;"female";"online";1235,21083339842;18;110,071283456807
"5ec37264194de71cb7b82637";"0";"1";"1";"0";18;"female";"online";1269,77738099439;21;110,84802558294
"5ec37264194de71cb7b82637";"0";"1";"1";"300";18;"female";"online";1266,56803031537;33;68,6123852156421
"5ec37264194de71cb7b82637";"1";"0";"0";"0";18;"female";"online";1341,84805541817;18;81,5238367466548
"5ec37264194de71cb7b82637";"1";"0";"0";"300";18;"female";"online";1362,79211551524;26;85,4100725477705
"5ec37264194de71cb7b82637";"1";"0";"1";"0";18;"female";"online";1374,01179995388;25;92,9083787359425
"5ec37264194de71cb7b82637";"1";"0";"1";"300";18;"female";"online";1429,14096147825;26;79,3766123423206
"5ec37264194de71cb7b82637";"1";"1";"0";"0";18;"female";"online";1266,00194448191;18;79,3319862365178
"5ec37264194de71cb7b82637";"1";"1";"0";"300";18;"female";"online";1370,83323524498;17;91,3910664910413
"5ec37264194de71cb7b82637";"1";"1";"1";"0";18;"female";"online";1445,08468761342;16;82,2933647916577
"5ec37264194de71cb7b82637";"1";"1";"1";"300";18;"female";"online";1241,30450002849;20;73,511589910097
"5ec3dd4a21dd590667039a02";"0";"0";"0";"0";23;"male";"online";1012,19444443996;18;117,971525531527
"5ec3dd4a21dd590667039a02";"0";"0";"0";"300";23;"male";"online";666,303749999012;12;29,2943314888436
"5ec3dd4a21dd590667039a02";"0";"0";"1";"0";23;"male";"online";931,962647059289;17;120,175174596373
"5ec3dd4a21dd590667039a02";"0";"0";"1";"300";23;"male";"online";784,031399997184;25;67,1136747937538
"5ec3dd4a21dd590667039a02";"0";"1";"0";"0";23;"male";"online";892,512142856417;21;69,4127101645196
"5ec3dd4a21dd590667039a02";"0";"1";"0";"300";23;"male";"online";840,993249999883;20;88,2672755396621
"5ec3dd4a21dd590667039a02";"0";"1";"1";"0";23;"male";"online";839,263846156358;26;97,1551350357106
"5ec3dd4a21dd590667039a02";"0";"1";"1";"300";23;"male";"online";841,379090914746;22;62,9787387520925
"5ec3dd4a21dd590667039a02";"1";"0";"0";"0";23;"male";"online";1199,08130435152;23;93,5630713528648
"5ec3dd4a21dd590667039a02";"1";"0";"0";"300";23;"male";"online";1363,72399999877;25;92,5148962666802
"5ec3dd4a21dd590667039a02";"1";"0";"1";"0";23;"male";"online";1337,4364705883;17;118,065883995789
"5ec3dd4a21dd590667039a02";"1";"0";"1";"300";23;"male";"online";1025,08558823748;17;105,68865376199
"5ec3dd4a21dd590667039a02";"1";"1";"0";"0";23;"male";"online";1175,96282608777;23;100,417424315684
"5ec3dd4a21dd590667039a02";"1";"1";"0";"300";23;"male";"online";1091,83343750374;16;137,34474252649
"5ec3dd4a21dd590667039a02";"1";"1";"1";"0";23;"male";"online";985,469250004099;20;86,5205724170858
"5ec3dd4a21dd590667039a02";"1";"1";"1";"300";23;"male";"online";1000,64840909247;22;56,6272666573587
"5ec65c58dba65c0177c434fe";"0";"0";"0";"0";18;"male";"online";748,893684209753;19;78,2972402981518
"5ec65c58dba65c0177c434fe";"0";"0";"0";"300";18;"male";"online";973,550882356529;17;105,693501717794
"5ec65c58dba65c0177c434fe";"0";"0";"1";"0";18;"male";"online";1040,54382353035;17;124,925875787478
"5ec65c58dba65c0177c434fe";"0";"0";"1";"300";18;"male";"online";1020,91696428813;28;102,982496472325
"5ec65c58dba65c0177c434fe";"0";"1";"0";"0";18;"male";"online";881,750217390895;23;81,6245640261895
"5ec65c58dba65c0177c434fe";"0";"1";"0";"300";18;"male";"online";868,960000002635;23;93,0973361711513
"5ec65c58dba65c0177c434fe";"0";"1";"1";"0";18;"male";"online";836,320769228713;26;84,6939047994961
"5ec65c58dba65c0177c434fe";"0";"1";"1";"300";18;"male";"online";779,430227270826;22;63,0172794556302
"5ec65c58dba65c0177c434fe";"1";"0";"0";"0";18;"male";"online";880,08925000031;20;67,8529710247403
"5ec65c58dba65c0177c434fe";"1";"0";"0";"300";18;"male";"online";1101,82645833144;24;99,1321109928334
"5ec65c58dba65c0177c434fe";"1";"0";"1";"0";18;"male";"online";1077,91524999921;20;72,9247458767499
"5ec65c58dba65c0177c434fe";"1";"0";"1";"300";18;"male";"online";1128,68078947557;19;119,356796065119
"5ec65c58dba65c0177c434fe";"1";"1";"0";"0";18;"male";"online";1106,71937500592;24;82,1834893293518
"5ec65c58dba65c0177c434fe";"1";"1";"0";"300";18;"male";"online";1164,56812499928;16;109,014727027773
"5ec65c58dba65c0177c434fe";"1";"1";"1";"0";18;"male";"online";1069,14705882082;17;107,544979150036
"5ec65c58dba65c0177c434fe";"1";"1";"1";"300";18;"male";"online";1100,22859999677;25;89,5117565143485
"5ec9a252e6043b0fac94c2fd";"0";"0";"0";"0";26;"female";"online";731,447647058624;17;69,5484052135263
"5ec9a252e6043b0fac94c2fd";"0";"0";"0";"300";26;"female";"online";985,339038450127;26;87,8808058896016
"5ec9a252e6043b0fac94c2fd";"0";"0";"1";"0";26;"female";"online";789,436538470909;13;93,9699774440087
"5ec9a252e6043b0fac94c2fd";"0";"0";"1";"300";26;"female";"online";751,717499981168;16;85,7343549225634
"5ec9a252e6043b0fac94c2fd";"0";"1";"0";"0";26;"female";"online";981,685833334146;30;95,646258261439
"5ec9a252e6043b0fac94c2fd";"0";"1";"0";"300";26;"female";"online";1046,83136365863;22;91,8736849444265
"5ec9a252e6043b0fac94c2fd";"0";"1";"1";"0";26;"female";"online";679,178666672669;30;57,1966326734879
"5ec9a252e6043b0fac94c2fd";"0";"1";"1";"300";26;"female";"online";824,281315784902;19;85,397026495466
"5ec9a252e6043b0fac94c2fd";"1";"0";"0";"0";26;"female";"online";777,808421046326;19;83,890276417457
"5ec9a252e6043b0fac94c2fd";"1";"0";"0";"300";26;"female";"online";1174,73181817067;22;118,243755021247
"5ec9a252e6043b0fac94c2fd";"1";"0";"1";"0";26;"female";"online";746,192727280272;22;71,0300799087229
"5ec9a252e6043b0fac94c2fd";"1";"0";"1";"300";26;"female";"online";1169,2415909122;22;109,627263578121
"5ec9a252e6043b0fac94c2fd";"1";"1";"0";"0";26;"female";"online";886,530217395731;23;86,1971902278233
"5ec9a252e6043b0fac94c2fd";"1";"1";"0";"300";26;"female";"online";1197,89764705552;17;146,741133199413
"5ec9a252e6043b0fac94c2fd";"1";"1";"1";"0";26;"female";"online";835,349090915935;22;84,0716591622303
"5ec9a252e6043b0fac94c2fd";"1";"1";"1";"300";26;"female";"online";1156,79218751757;16;135,800261018195
"5ece67ec48f99322ae6d5ca3";"0";"0";"0";"0";29;"female";"online";905,980238095207;21;77,2628343880349
"5ece67ec48f99322ae6d5ca3";"0";"0";"0";"300";29;"female";"online";687,856333333285;15;93,4207398450556
"5ece67ec48f99322ae6d5ca3";"0";"0";"1";"0";29;"female";"online";760,118947368593;19;86,0367749091948
"5ece67ec48f99322ae6d5ca3";"0";"0";"1";"300";29;"female";"online";707,178409090922;22;40,4873073844122
"5ece67ec48f99322ae6d5ca3";"0";"1";"0";"0";29;"female";"online";987,511136363459;22;86,7330251889477
"5ece67ec48f99322ae6d5ca3";"0";"1";"0";"300";29;"female";"online";722,986590909068;22;45,5431575070819
"5ece67ec48f99322ae6d5ca3";"0";"1";"1";"0";29;"female";"online";955,602380952501;21;103,854748547707
"5ece67ec48f99322ae6d5ca3";"0";"1";"1";"300";29;"female";"online";801,660714285456;28;49,8693136530241
"5ece67ec48f99322ae6d5ca3";"1";"0";"0";"0";29;"female";"online";894,87764705885;17;103,639514062955
