"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"cuecolor_R";"error_R";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"RC4";"BRAC1_horiLL_1st300";1;29;1344,80499988422;"L";1;0;NA;"L";"blue";"black";"magnit";8;0;"Windows";"Chrome";"1536x864";1;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;30;775,570000056177;"L";1;0;NA;"L";"blue";"black";"magnit";9;0;"Windows";"Chrome";"1536x864";0;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;31;1071,60000014119;"L";1;1;NA;"A";"red";"black";"magnit";4;0;"Windows";"Chrome";"1536x864";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;32;739,809999940917;"L";1;0;NA;"L";"blue";"black";"parity";9;0;"Windows";"Chrome";"1536x864";1;1;1;1;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;33;663,100000005215;"A";1;0;NA;"A";"red";"black";"parity";4;0;"Windows";"Chrome";"1536x864";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;34;1412,62999991886;"L";1;0;NA;"L";"red";"black";"magnit";9;0;"Windows";"Chrome";"1536x864";1;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;35;914,905000012368;"L";1;0;NA;"L";"blue";"black";"magnit";6;0;"Windows";"Chrome";"1536x864";0;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;36;675,374999875203;"A";1;0;NA;"A";"blue";"black";"magnit";4;0;"Windows";"Chrome";"1536x864";0;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;37;997,435000026599;"L";1;0;NA;"L";"blue";"black";"magnit";6;0;"Windows";"Chrome";"1536x864";0;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;38;665,560000110418;"L";1;0;NA;"L";"blue";"black";"magnit";7;0;"Windows";"Chrome";"1536x864";0;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;39;698,129999917001;"L";1;0;NA;"L";"blue";"black";"magnit";9;0;"Windows";"Chrome";"1536x864";0;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;40;706,179999979213;"L";1;0;NA;"L";"red";"black";"magnit";6;0;"Windows";"Chrome";"1536x864";0;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;41;746,0199999623;"L";1;0;NA;"L";"blue";"black";"parity";7;0;"Windows";"Chrome";"1536x864";1;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;42;542,230000020936;"A";1;1;NA;"L";"blue";"black";"magnit";6;0;"Windows";"Chrome";"1536x864";1;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;43;1336,90500003286;"L";1;0;NA;"L";"red";"black";"parity";7;0;"Windows";"Chrome";"1536x864";1;0;1;1;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;44;1178,39500005357;"A";1;0;NA;"A";"red";"black";"parity";8;0;"Windows";"Chrome";"1536x864";0;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;45;732,074999948964;"A";1;0;NA;"A";"blue";"black";"magnit";1;0;"Windows";"Chrome";"1536x864";1;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;46;660,650000208989;"L";1;0;NA;"L";"red";"black";"magnit";7;0;"Windows";"Chrome";"1536x864";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;47;980,160000035539;"L";1;1;NA;"A";"blue";"black";"magnit";2;0;"Windows";"Chrome";"1536x864";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;48;659,255000064149;"A";1;0;NA;"A";"red";"black";"magnit";3;0;"Windows";"Chrome";"1536x864";0;0;1;1;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"RC4";"BRAC1_horiLL_1st300";1;49;657,5849999208;"L";1;0;NA;"L";"red";"black";"magnit";9;0;"Windows";"Chrome";"1536x864";0;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
