"";"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"cuecolor_R";"error_R"
"850";"NW8";"BRAC1_vertAA_1st300";2;1;1123,96500003524;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;1;1;0;0
"854";"NW8";"BRAC1_vertAA_1st300";2;2;503,729999996722;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;0;1;0;0
"858";"NW8";"BRAC1_vertAA_1st300";2;3;1375,89000002481;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;0;1;0
"862";"NW8";"BRAC1_vertAA_1st300";2;4;595,794999971986;"L";1;0;NA;"L";"red";"black";"magnit";1;300;1;0;0;0
"866";"NW8";"BRAC1_vertAA_1st300";2;5;770,66499995999;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;0;1;1;0
"870";"NW8";"BRAC1_vertAA_1st300";2;6;937,15000001248;"A";1;0;NA;"A";"red";"black";"parity";9;300;1;0;1;0
"874";"NW8";"BRAC1_vertAA_1st300";2;7;876,90500007011;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;1;0
"878";"NW8";"BRAC1_vertAA_1st300";2;8;984,709999989718;"A";1;0;NA;"A";"red";"black";"parity";7;300;1;0;1;0
"882";"NW8";"BRAC1_vertAA_1st300";2;9;709,37000005506;"A";1;0;NA;"A";"blue";"black";"parity";9;300;0;0;1;0
"886";"NW8";"BRAC1_vertAA_1st300";2;10;635,65000006929;"L";1;0;NA;"L";"red";"black";"magnit";1;300;1;1;1;0
"890";"NW8";"BRAC1_vertAA_1st300";2;11;912,46499994304;"L";1;0;NA;"L";"red";"black";"parity";8;300;1;0;0;0
"894";"NW8";"BRAC1_vertAA_1st300";2;12;565,145000000484;"L";1;0;NA;"L";"red";"black";"magnit";3;300;1;0;0;0
"898";"NW8";"BRAC1_vertAA_1st300";2;13;584,52999999281;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;0;0;1;0
"902";"NW8";"BRAC1_vertAA_1st300";2;14;598,235000041313;"A";1;0;NA;"A";"red";"black";"magnit";9;300;0;1;1;0
"906";"NW8";"BRAC1_vertAA_1st300";2;15;987,104999949224;"A";1;0;NA;"A";"blue";"black";"parity";3;300;1;0;1;0
"910";"NW8";"BRAC1_vertAA_1st300";2;16;1114,36000000685;"L";1;0;NA;"L";"blue";"black";"parity";8;300;0;1;0;0
"914";"NW8";"BRAC1_vertAA_1st300";2;17;619,739999994636;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;1;1;0;0
"918";"NW8";"BRAC1_vertAA_1st300";2;18;960,379999945872;"L";1;0;NA;"L";"red";"black";"parity";4;300;1;1;1;0
"922";"NW8";"BRAC1_vertAA_1st300";2;19;629,829999990761;"L";1;0;NA;"L";"blue";"black";"parity";8;300;0;0;1;0
"926";"NW8";"BRAC1_vertAA_1st300";2;20;811,434999923222;"L";1;0;NA;"L";"blue";"black";"parity";2;300;0;0;0;0
"930";"NW8";"BRAC1_vertAA_1st300";2;21;630,074999993667;"L";1;0;NA;"L";"red";"black";"parity";6;300;0;0;1;0
"934";"NW8";"BRAC1_vertAA_1st300";2;22;1207,01500005089;"L";1;0;NA;"L";"red";"black";"magnit";4;300;1;0;0;0
"938";"NW8";"BRAC1_vertAA_1st300";2;23;467,694999999367;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;0;0;1;0
"942";"NW8";"BRAC1_vertAA_1st300";2;24;582,934999954887;"L";1;0;NA;"L";"red";"black";"magnit";4;300;0;0;1;0
"946";"NW8";"BRAC1_vertAA_1st300";2;25;910,290000028908;"L";1;0;NA;"L";"red";"black";"parity";6;300;1;0;0;0
"950";"NW8";"BRAC1_vertAA_1st300";2;26;788,809999939986;"L";1;0;NA;"L";"red";"black";"parity";8;300;0;0;0;0
"954";"NW8";"BRAC1_vertAA_1st300";2;27;520,850000088103;"L";1;0;NA;"L";"blue";"black";"parity";6;300;0;0;1;0
"958";"NW8";"BRAC1_vertAA_1st300";2;28;678,100000019185;"L";1;0;NA;"L";"red";"black";"parity";8;300;0;0;1;0
"962";"NW8";"BRAC1_vertAA_1st300";2;29;570,000000065193;"A";1;0;NA;"A";"red";"black";"parity";7;300;0;1;0;0
"966";"NW8";"BRAC1_vertAA_1st300";2;30;878,62000009045;"A";1;1;NA;"L";"red";"black";"magnit";2;300;1;1;0;0
"970";"NW8";"BRAC1_vertAA_1st300";2;31;1069,92000003811;"L";1;1;NA;"A";"blue";"black";"magnit";8;300;0;1;1;1
"974";"NW8";"BRAC1_vertAA_1st300";2;32;1097,02500002459;"A";1;0;NA;"A";"blue";"black";"parity";9;300;1;0;0;1
"978";"NW8";"BRAC1_vertAA_1st300";2;33;1313,43000009656;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;0;1;0
"982";"NW8";"BRAC1_vertAA_1st300";2;34;797,764999908395;"L";1;1;NA;"A";"red";"black";"magnit";6;300;1;0;0;0
"986";"NW8";"BRAC1_vertAA_1st300";2;35;543,509999988601;"A";1;1;NA;"L";"blue";"black";"magnit";2;300;0;1;1;1
"990";"NW8";"BRAC1_vertAA_1st300";2;36;439,050000044517;"L";1;1;NA;"A";"red";"black";"magnit";8;300;0;1;1;1
"994";"NW8";"BRAC1_vertAA_1st300";2;37;1114,3850000808;"L";1;1;NA;"A";"red";"black";"magnit";9;300;0;0;0;1
"998";"NW8";"BRAC1_vertAA_1st300";2;38;583,964999997988;"L";1;1;NA;"A";"red";"black";"magnit";8;300;0;0;0;1
"1002";"NW8";"BRAC1_vertAA_1st300";2;39;1272,66499993857;"A";1;0;NA;"A";"blue";"black";"parity";3;300;1;0;1;1
"1006";"NW8";"BRAC1_vertAA_1st300";2;40;604,114999994636;"A";1;0;NA;"A";"red";"black";"parity";1;300;0;0;1;0
"1010";"NW8";"BRAC1_vertAA_1st300";2;41;647,134999977425;"A";1;1;NA;"L";"red";"black";"magnit";3;300;1;1;0;0
"1014";"NW8";"BRAC1_vertAA_1st300";2;42;786,375000025146;"L";1;0;NA;"L";"blue";"black";"parity";4;300;1;0;1;1
"1018";"NW8";"BRAC1_vertAA_1st300";2;43;988,024999969639;"L";1;1;NA;"A";"red";"black";"magnit";7;300;1;1;1;0
"1022";"NW8";"BRAC1_vertAA_1st300";2;44;2501,08899999992;NA;NA;1;1;"L";"blue";"black";"parity";4;300;1;1;1;1
"1026";"NW8";"BRAC1_vertAA_1st300";2;45;2500,91299999994;NA;NA;1;1;"A";"blue";"black";"magnit";9;300;1;1;0;1
"1030";"NW8";"BRAC1_vertAA_1st300";2;46;2066,69000000693;"L";1;0;NA;"L";"red";"black";"parity";6;300;1;1;1;1
"1034";"NW8";"BRAC1_vertAA_1st300";2;47;981,324999942444;"L";1;0;NA;"L";"blue";"black";"parity";8;300;0;0;1;0
"1038";"NW8";"BRAC1_vertAA_1st300";2;48;2501,11300000013;NA;NA;1;1;"L";"red";"black";"magnit";1;300;1;0;1;0
"1042";"NW8";"BRAC1_vertAA_1st300";2;49;2449,82500001788;"A";1;0;NA;"A";"blue";"black";"parity";7;300;1;1;1;1
"1046";"NW8";"BRAC1_vertAA_1st300";2;50;623,47500002943;"A";1;0;NA;"A";"red";"black";"parity";9;300;0;0;1;0
"1050";"NW8";"BRAC1_vertAA_1st300";2;51;1314,88499999978;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;1;1;1;0
"1054";"NW8";"BRAC1_vertAA_1st300";2;52;1725,78999993857;"A";1;0;NA;"A";"red";"black";"parity";1;300;1;1;1;0
"1058";"NW8";"BRAC1_vertAA_1st300";2;53;564,76500001736;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;0;0;0
"1062";"NW8";"BRAC1_vertAA_1st300";2;54;1663,01999997813;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;1;1;1;0
"1066";"NW8";"BRAC1_vertAA_1st300";2;55;1296,71999998391;"A";1;0;NA;"A";"red";"black";"magnit";7;300;0;1;1;0
"1070";"NW8";"BRAC1_vertAA_1st300";2;56;924,380000098608;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;0;1;1;0
"1074";"NW8";"BRAC1_vertAA_1st300";2;57;1528,07999996003;"A";1;0;NA;"A";"red";"black";"parity";3;300;1;1;1;0
"1078";"NW8";"BRAC1_vertAA_1st300";2;58;738,884999998845;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;0;1;0
"1082";"NW8";"BRAC1_vertAA_1st300";2;59;1169,05500006396;"A";1;0;NA;"A";"red";"black";"magnit";7;300;1;0;1;0
"1086";"NW8";"BRAC1_vertAA_1st300";2;60;1596,70000011101;"A";1;0;NA;"A";"blue";"black";"parity";9;300;1;0;1;0
"1090";"NW8";"BRAC1_vertAA_1st300";2;61;1509,04500007164;"L";1;1;NA;"A";"blue";"black";"parity";1;300;0;0;0;0
"1094";"NW8";"BRAC1_vertAA_1st300";2;62;1189,73500002176;"A";1;0;NA;"A";"red";"black";"parity";7;300;0;0;1;1
"1098";"NW8";"BRAC1_vertAA_1st300";2;63;1147,94499997515;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;1;0
"1102";"NW8";"BRAC1_vertAA_1st300";2;64;546,745000057854;"A";1;0;NA;"A";"red";"black";"magnit";9;300;0;0;1;0
"1106";"NW8";"BRAC1_vertAA_1st300";2;65;881,715000024997;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;0;1;1;0
"1110";"NW8";"BRAC1_vertAA_1st300";2;66;962,064999970607;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;0;1;0
"1114";"NW8";"BRAC1_vertAA_1st300";2;67;1001,41999998596;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;1;1;1;0
"1118";"NW8";"BRAC1_vertAA_1st300";2;68;933,515000040643;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;1;0;0
"1122";"NW8";"BRAC1_vertAA_1st300";2;69;1205,80999995582;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;1;1;0;0
"1126";"NW8";"BRAC1_vertAA_1st300";2;70;1139,72499989904;"A";1;0;NA;"A";"blue";"black";"parity";1;300;1;0;0;0
"1130";"NW8";"BRAC1_vertAA_1st300";2;71;1001,29499996547;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;1;0;0;0
"1134";"NW8";"BRAC1_vertAA_1st300";2;72;546,029999968596;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;0;0;0;0
"1138";"NW8";"BRAC1_vertAA_1st300";2;73;1588,18500000052;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;1;1;0
"1142";"NW8";"BRAC1_vertAA_1st300";2;74;674,409999977797;"L";1;0;NA;"L";"blue";"black";"parity";6;300;0;0;1;0
"1146";"NW8";"BRAC1_vertAA_1st300";2;75;754,694999894127;"A";1;0;NA;"A";"blue";"black";"parity";7;300;0;1;0;0
"1150";"NW8";"BRAC1_vertAA_1st300";2;76;642,510000034235;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;1;1;0
"1154";"NW8";"BRAC1_vertAA_1st300";2;77;851,454999996349;"A";1;0;NA;"A";"red";"black";"magnit";6;300;1;1;0;0
"1158";"NW8";"BRAC1_vertAA_1st300";2;78;615,404999931343;"L";1;0;NA;"L";"red";"black";"magnit";2;300;0;1;0;0
"1162";"NW8";"BRAC1_vertAA_1st300";2;79;574,785000062548;"L";1;0;NA;"L";"red";"black";"magnit";3;300;0;0;0;0
"1166";"NW8";"BRAC1_vertAA_1st300";2;80;857,339999987744;"L";1;0;NA;"L";"red";"black";"parity";4;300;1;0;0;0
"1170";"NW8";"BRAC1_vertAA_1st300";2;81;811,800000024959;"A";1;0;NA;"A";"red";"black";"parity";9;300;0;1;0;0
"1174";"NW8";"BRAC1_vertAA_1st300";2;82;1464,65999993961;"L";1;1;NA;"A";"blue";"black";"parity";3;300;0;0;1;0
"1178";"NW8";"BRAC1_vertAA_1st300";2;83;723,074999987148;"A";1;0;NA;"A";"blue";"black";"parity";7;300;0;0;0;1
"1182";"NW8";"BRAC1_vertAA_1st300";2;84;1058,25499992352;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;1;1;0;0
"1186";"NW8";"BRAC1_vertAA_1st300";2;85;601,815000060014;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;0;1;0;0
"1190";"NW8";"BRAC1_vertAA_1st300";2;86;421,885000076145;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;0;1;0;0
"1194";"NW8";"BRAC1_vertAA_1st300";2;87;646,614999976009;"A";1;0;NA;"A";"red";"black";"magnit";6;300;0;1;1;0
"1198";"NW8";"BRAC1_vertAA_1st300";2;88;617,805000045337;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;0;1;1;0
"1202";"NW8";"BRAC1_vertAA_1st300";2;89;1977,79500007164;"A";1;0;NA;"A";"red";"black";"parity";1;300;1;1;1;0
"1206";"NW8";"BRAC1_vertAA_1st300";2;90;908,24999997858;"L";1;0;NA;"L";"red";"black";"magnit";4;300;1;1;0;0
"1210";"NW8";"BRAC1_vertAA_1st300";2;91;870,735000004061;"L";1;0;NA;"L";"blue";"black";"parity";6;300;1;0;1;0
"1214";"NW8";"BRAC1_vertAA_1st300";2;92;1650,49999998882;"L";1;0;NA;"L";"red";"black";"magnit";2;300;1;0;1;0
"1218";"NW8";"BRAC1_vertAA_1st300";2;93;502,235000021756;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;0;0;1;0
"1222";"NW8";"BRAC1_vertAA_1st300";2;94;480,730000068434;"A";1;0;NA;"A";"red";"black";"magnit";8;300;0;1;1;0
"1226";"NW8";"BRAC1_vertAA_1st300";2;95;1606,67499992996;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;1;1;0
"1231";"NW8";"BRAC1_vertAA_1st300";3;0;1645,50500002224;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;99;99;99;99
"1235";"NW8";"BRAC1_vertAA_1st300";3;1;474,359999992885;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;0;1;0;0
"1239";"NW8";"BRAC1_vertAA_1st300";3;2;554,639999987558;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;0;0;0;0
"1243";"NW8";"BRAC1_vertAA_1st300";3;3;592,769999988377;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;0;1;0;0
"1247";"NW8";"BRAC1_vertAA_1st300";3;4;1136,4449999528;"A";1;0;NA;"A";"red";"black";"parity";9;0;1;1;1;0
"1251";"NW8";"BRAC1_vertAA_1st300";3;5;1903,72499998193;"A";1;0;NA;"A";"blue";"black";"parity";3;0;0;0;1;0
"1255";"NW8";"BRAC1_vertAA_1st300";3;6;597,194999922067;"A";1;0;NA;"A";"red";"black";"parity";9;0;0;0;1;0
"1259";"NW8";"BRAC1_vertAA_1st300";3;7;1048,38499997277;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;1;0;1;0
"1263";"NW8";"BRAC1_vertAA_1st300";3;8;1078,57000001241;"L";1;0;NA;"L";"red";"black";"parity";6;0;1;1;1;0
"1267";"NW8";"BRAC1_vertAA_1st300";3;9;923,710000002757;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;1;0;1;0
"1271";"NW8";"BRAC1_vertAA_1st300";3;10;938,704999978654;"L";1;0;NA;"L";"red";"black";"parity";2;0;1;0;1;0
"1275";"NW8";"BRAC1_vertAA_1st300";3;11;866,745000006631;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;1;1;1;0
"1279";"NW8";"BRAC1_vertAA_1st300";3;12;1166,1900000181;"A";1;0;NA;"A";"red";"black";"parity";3;0;1;0;1;0
"1283";"NW8";"BRAC1_vertAA_1st300";3;13;990,499999956228;"L";1;0;NA;"L";"red";"black";"parity";4;0;0;1;0;0
"1287";"NW8";"BRAC1_vertAA_1st300";3;14;848,114999942482;"A";1;1;NA;"L";"blue";"black";"parity";6;0;0;0;1;0
"1291";"NW8";"BRAC1_vertAA_1st300";3;15;1606,97500000242;"A";1;0;NA;"A";"red";"black";"magnit";7;0;1;1;1;1
"1295";"NW8";"BRAC1_vertAA_1st300";3;16;1295,23499996867;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;0;1;1;0
"1299";"NW8";"BRAC1_vertAA_1st300";3;17;828,375000040978;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;0;0;0;0
"1303";"NW8";"BRAC1_vertAA_1st300";3;18;821,480000042357;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;0;0;0;0
"1307";"NW8";"BRAC1_vertAA_1st300";3;19;500,345000065863;"L";1;1;NA;"A";"red";"black";"magnit";9;0;0;1;1;0
"1311";"NW8";"BRAC1_vertAA_1st300";3;20;926,48999998346;"L";1;0;NA;"L";"red";"black";"parity";8;0;1;1;0;1
"1315";"NW8";"BRAC1_vertAA_1st300";3;21;813,820000039414;"L";1;0;NA;"L";"red";"black";"magnit";3;0;1;0;0;0
"1319";"NW8";"BRAC1_vertAA_1st300";3;22;639,495000010356;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;0;1;1;0
"1323";"NW8";"BRAC1_vertAA_1st300";3;23;925,595000036992;"L";1;0;NA;"L";"red";"black";"parity";4;0;1;1;1;0
"1327";"NW8";"BRAC1_vertAA_1st300";3;24;996,479999972507;"L";1;0;NA;"L";"red";"black";"magnit";1;0;1;0;0;0
"1331";"NW8";"BRAC1_vertAA_1st300";3;25;1623,58000001404;"A";1;0;NA;"A";"blue";"black";"parity";7;0;1;1;1;0
"1335";"NW8";"BRAC1_vertAA_1st300";3;26;549,460000009276;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;1;1;0;0
"1339";"NW8";"BRAC1_vertAA_1st300";3;27;835,390000022016;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;0;0;0
"1343";"NW8";"BRAC1_vertAA_1st300";3;28;1513,12000001781;"L";1;0;NA;"L";"red";"black";"magnit";2;0;1;0;1;0
"1347";"NW8";"BRAC1_vertAA_1st300";3;29;1086,95000002626;"A";1;0;NA;"A";"red";"black";"parity";3;0;1;1;0;0
"1351";"NW8";"BRAC1_vertAA_1st300";3;30;835,330000030808;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;1;1;1;0
"1355";"NW8";"BRAC1_vertAA_1st300";3;31;1824,0550000919;"A";1;0;NA;"A";"blue";"black";"parity";1;0;1;1;0;0
"1359";"NW8";"BRAC1_vertAA_1st300";3;32;1018,46000005025;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;1;1;0;0
"1363";"NW8";"BRAC1_vertAA_1st300";3;33;1529,84500001185;"A";1;0;NA;"A";"blue";"black";"parity";1;0;1;1;0;0
"1367";"NW8";"BRAC1_vertAA_1st300";3;34;775,875000050291;"A";1;0;NA;"A";"red";"black";"magnit";7;0;1;0;1;0
"1371";"NW8";"BRAC1_vertAA_1st300";3;35;737,075000070035;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;1;1;0
"1375";"NW8";"BRAC1_vertAA_1st300";3;36;876,580000040121;"A";1;0;NA;"A";"red";"black";"magnit";6;0;1;1;1;0
"1379";"NW8";"BRAC1_vertAA_1st300";3;37;813,284999923781;"A";1;0;NA;"A";"blue";"black";"parity";7;0;1;0;1;0
"1383";"NW8";"BRAC1_vertAA_1st300";3;38;1206,57499996014;"L";1;0;NA;"L";"red";"black";"magnit";4;0;1;1;1;0
"1387";"NW8";"BRAC1_vertAA_1st300";3;39;1381,26500009093;"L";1;0;NA;"L";"red";"black";"parity";6;0;1;0;0;0
"1391";"NW8";"BRAC1_vertAA_1st300";3;40;1249,57500002347;"L";1;0;NA;"L";"red";"black";"magnit";1;0;1;0;0;0
"1395";"NW8";"BRAC1_vertAA_1st300";3;41;1292,42000007071;"A";1;0;NA;"A";"blue";"black";"parity";9;0;1;1;1;0
"1399";"NW8";"BRAC1_vertAA_1st300";3;42;912,200000020675;"L";1;0;NA;"L";"red";"black";"parity";8;0;0;1;1;0
"1403";"NW8";"BRAC1_vertAA_1st300";3;43;1196,68499997351;"A";1;1;NA;"L";"red";"black";"magnit";3;0;1;0;0;0
"1407";"NW8";"BRAC1_vertAA_1st300";3;44;2449,84999997541;"A";1;1;NA;"L";"red";"black";"parity";6;0;1;0;0;1
"1411";"NW8";"BRAC1_vertAA_1st300";3;45;483,345000073314;"L";1;0;NA;"L";"red";"black";"magnit";2;0;1;0;0;1
"1415";"NW8";"BRAC1_vertAA_1st300";3;46;603,950000018813;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;0;1;1;0
"1419";"NW8";"BRAC1_vertAA_1st300";3;47;1292,90499992203;"L";1;0;NA;"L";"blue";"black";"parity";2;0;1;1;0;0
"1423";"NW8";"BRAC1_vertAA_1st300";3;48;1891,54500002041;"A";1;0;NA;"A";"red";"black";"parity";1;0;0;1;1;0
"1427";"NW8";"BRAC1_vertAA_1st300";3;49;801,949999993667;"A";1;0;NA;"A";"red";"black";"magnit";8;0;1;0;0;0
"1431";"NW8";"BRAC1_vertAA_1st300";3;50;704,529999988154;"L";1;0;NA;"L";"red";"black";"magnit";3;0;0;1;0;0
"1435";"NW8";"BRAC1_vertAA_1st300";3;51;1026,1200000532;"L";1;0;NA;"L";"red";"black";"magnit";4;0;0;0;0;0
"1439";"NW8";"BRAC1_vertAA_1st300";3;52;1024,74499994423;"L";1;0;NA;"L";"red";"black";"parity";2;0;1;0;0;0
"1443";"NW8";"BRAC1_vertAA_1st300";3;53;647,50500000082;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;1;1;1;0
"1447";"NW8";"BRAC1_vertAA_1st300";3;54;838,94499996677;"L";1;0;NA;"L";"red";"black";"parity";4;0;1;1;1;0
"1451";"NW8";"BRAC1_vertAA_1st300";3;55;2228,97499997634;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;1;0;0
"1455";"NW8";"BRAC1_vertAA_1st300";3;56;1440,62999996822;"A";1;0;NA;"A";"red";"black";"parity";1;0;0;0;0;0
"1459";"NW8";"BRAC1_vertAA_1st300";3;57;719,295000075363;"L";1;0;NA;"L";"red";"black";"parity";2;0;0;1;0;0
"1463";"NW8";"BRAC1_vertAA_1st300";3;58;813,169999979436;"A";1;0;NA;"A";"blue";"black";"parity";3;0;0;1;1;0
"1467";"NW8";"BRAC1_vertAA_1st300";3;59;793,685000040568;"A";1;0;NA;"A";"red";"black";"magnit";6;0;1;0;1;0
"1471";"NW8";"BRAC1_vertAA_1st300";3;60;1866,54499999713;"L";1;0;NA;"L";"blue";"black";"parity";8;0;1;1;1;0
"1475";"NW8";"BRAC1_vertAA_1st300";3;61;1389,88499995321;"A";1;0;NA;"A";"red";"black";"parity";1;0;0;1;1;0
"1479";"NW8";"BRAC1_vertAA_1st300";3;62;1208,85999989696;"L";1;0;NA;"L";"blue";"black";"parity";6;0;0;1;1;0
"1483";"NW8";"BRAC1_vertAA_1st300";3;63;630,950000020675;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;1;0;0;0
"1487";"NW8";"BRAC1_vertAA_1st300";3;64;467,535000061616;"A";1;0;NA;"A";"red";"black";"magnit";7;0;0;1;1;0
"1491";"NW8";"BRAC1_vertAA_1st300";3;65;605,139999999665;"A";1;0;NA;"A";"red";"black";"magnit";8;0;0;0;0;0
"1495";"NW8";"BRAC1_vertAA_1st300";3;66;442,064999951981;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;0;1;1;0
"1499";"NW8";"BRAC1_vertAA_1st300";3;67;1734,72499998752;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;0;1;0;0
"1503";"NW8";"BRAC1_vertAA_1st300";3;68;822,329999995418;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;0;0;0;0
"1507";"NW8";"BRAC1_vertAA_1st300";3;69;2087,12000004016;"L";1;0;NA;"L";"red";"black";"magnit";2;0;0;1;1;0
"1511";"NW8";"BRAC1_vertAA_1st300";3;70;673,620000015944;"L";1;0;NA;"L";"red";"black";"magnit";4;0;0;0;0;0
"1515";"NW8";"BRAC1_vertAA_1st300";3;71;1772,9850000469;"L";1;0;NA;"L";"blue";"black";"parity";6;0;1;0;1;0
"1519";"NW8";"BRAC1_vertAA_1st300";3;72;2190,94000000041;"A";1;0;NA;"A";"blue";"black";"parity";1;0;0;1;0;0
"1523";"NW8";"BRAC1_vertAA_1st300";3;73;830,264999996871;"L";1;0;NA;"L";"blue";"black";"parity";2;0;0;1;0;0
"1527";"NW8";"BRAC1_vertAA_1st300";3;74;1021,77500003017;"A";1;0;NA;"A";"red";"black";"parity";3;0;0;1;1;0
"1531";"NW8";"BRAC1_vertAA_1st300";3;75;1214,26499995869;"A";1;0;NA;"A";"blue";"black";"parity";9;0;0;0;1;0
"1535";"NW8";"BRAC1_vertAA_1st300";3;76;1151,06499998365;"A";1;0;NA;"A";"blue";"black";"parity";7;0;0;0;0;0
"1539";"NW8";"BRAC1_vertAA_1st300";3;77;1636,27999997698;"L";1;0;NA;"L";"blue";"black";"parity";8;0;0;1;0;0
"1543";"NW8";"BRAC1_vertAA_1st300";3;78;897,839999990538;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;1;1;0;0
"1547";"NW8";"BRAC1_vertAA_1st300";3;79;1265,00000001397;"A";1;0;NA;"A";"red";"black";"magnit";6;0;0;0;1;0
"1551";"NW8";"BRAC1_vertAA_1st300";3;80;1221,17999999318;"A";1;0;NA;"A";"red";"black";"parity";9;0;1;0;0;0
"1555";"NW8";"BRAC1_vertAA_1st300";3;81;1375,56499999482;"L";1;0;NA;"L";"red";"black";"magnit";1;0;1;1;0;0
"1559";"NW8";"BRAC1_vertAA_1st300";3;82;1633,60499998089;"A";1;0;NA;"A";"red";"black";"magnit";9;0;0;1;0;0
"1563";"NW8";"BRAC1_vertAA_1st300";3;83;1283,54500001296;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;0;0;1;0
"1567";"NW8";"BRAC1_vertAA_1st300";3;84;1748,38500004262;"A";1;0;NA;"A";"red";"black";"magnit";8;0;0;0;1;0
"1571";"NW8";"BRAC1_vertAA_1st300";3;85;2437,97000008635;"A";1;0;NA;"A";"blue";"black";"parity";9;0;1;0;1;0
"1575";"NW8";"BRAC1_vertAA_1st300";3;86;772,675000014715;"L";1;0;NA;"L";"blue";"black";"parity";8;0;0;1;0;0
"1579";"NW8";"BRAC1_vertAA_1st300";3;87;419,050000025891;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;1;1;0;0
"1583";"NW8";"BRAC1_vertAA_1st300";3;88;571,129999938421;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;0;1;0;0
"1587";"NW8";"BRAC1_vertAA_1st300";3;89;878,600000054576;"A";1;0;NA;"A";"red";"black";"magnit";9;0;0;1;1;0
"1591";"NW8";"BRAC1_vertAA_1st300";3;90;1157,75500005111;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;1;1;0
"1595";"NW8";"BRAC1_vertAA_1st300";3;91;2144,97999998275;"L";1;0;NA;"L";"red";"black";"parity";8;0;0;0;1;0
"1599";"NW8";"BRAC1_vertAA_1st300";3;92;605,57500005234;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;1;0;0
"1603";"NW8";"BRAC1_vertAA_1st300";3;93;731,925000087358;"L";1;0;NA;"L";"blue";"black";"parity";2;0;0;1;1;0
"1607";"NW8";"BRAC1_vertAA_1st300";3;94;753,339999937452;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;1;1;0
"1611";"NW8";"BRAC1_vertAA_1st300";3;95;1874,1849999642;"A";1;0;NA;"A";"blue";"black";"parity";3;0;0;0;1;0
"3373";"NE3";"BRAC1_horiLA_1st0";0;0;1823;"L";1;0;NA;"L";"red";"black";"magnit";1;300;99;99;99;99
