"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"framecolor_R";"error_R";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"SF9";"BRAC2_horiLL_1st300";2;14;537;"A";1;0;NA;"A";"black";"blue";"parity";4;300;"MacOs";"Safari";"889x626";0;1;1;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;15;448,000000000116;"L";1;0;NA;"L";"black";"blue";"parity";9;300;"MacOs";"Safari";"889x626";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;16;446;"L";1;0;NA;"L";"black";"blue";"parity";7;300;"MacOs";"Safari";"889x626";0;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;17;369;"A";1;0;NA;"A";"black";"blue";"magnit";4;300;"MacOs";"Safari";"889x626";1;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;18;388;"L";1;1;NA;"A";"black";"blue";"parity";6;300;"MacOs";"Safari";"889x626";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;19;541,000000000116;"A";1;0;NA;"A";"black";"blue";"magnit";4;300;"MacOs";"Safari";"889x626";1;0;0;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;20;408;"L";1;1;NA;"A";"black";"red";"magnit";2;300;"MacOs";"Safari";"889x626";0;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;21;535;"A";1;0;NA;"A";"black";"blue";"parity";4;300;"MacOs";"Safari";"889x626";1;0;1;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;22;617,000000000116;"L";1;0;NA;"L";"black";"blue";"parity";7;300;"MacOs";"Safari";"889x626";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;23;486,999999999884;"A";1;0;NA;"A";"black";"blue";"magnit";2;300;"MacOs";"Safari";"889x626";1;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;24;437;"L";1;0;NA;"L";"black";"red";"parity";3;300;"MacOs";"Safari";"889x626";1;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;25;291;"A";1;0;NA;"A";"black";"red";"parity";6;300;"MacOs";"Safari";"889x626";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;26;437;"A";1;0;NA;"A";"black";"blue";"magnit";3;300;"MacOs";"Safari";"889x626";1;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;27;325;"L";1;1;NA;"A";"black";"red";"magnit";2;300;"MacOs";"Safari";"889x626";0;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;28;448;"L";1;1;NA;"A";"black";"red";"parity";6;300;"MacOs";"Safari";"889x626";1;0;0;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;29;608;"A";1;0;NA;"A";"black";"red";"parity";4;300;"MacOs";"Safari";"889x626";0;0;0;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;30;322;"A";1;1;NA;"L";"black";"blue";"parity";1;300;"MacOs";"Safari";"889x626";0;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;31;434;"A";1;0;NA;"A";"black";"blue";"parity";2;300;"MacOs";"Safari";"889x626";0;1;0;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;32;785,000000000116;"L";1;0;NA;"L";"black";"red";"parity";7;300;"MacOs";"Safari";"889x626";0;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;33;594;"L";1;0;NA;"L";"black";"red";"parity";9;300;"MacOs";"Safari";"889x626";0;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;34;441;"A";1;0;NA;"A";"black";"blue";"magnit";3;300;"MacOs";"Safari";"889x626";1;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;35;619;"L";1;0;NA;"L";"black";"blue";"magnit";7;300;"MacOs";"Safari";"889x626";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;36;432;"A";1;0;NA;"A";"black";"blue";"magnit";2;300;"MacOs";"Safari";"889x626";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;37;466,000000000116;"L";1;0;NA;"L";"black";"red";"magnit";8;300;"MacOs";"Safari";"889x626";0;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;38;418;"A";1;0;NA;"A";"black";"red";"magnit";3;300;"MacOs";"Safari";"889x626";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;39;404;"L";1;0;NA;"L";"black";"blue";"magnit";8;300;"MacOs";"Safari";"889x626";0;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;40;545,000000000116;"A";1;0;NA;"A";"black";"red";"parity";4;300;"MacOs";"Safari";"889x626";1;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;41;428;"A";1;1;NA;"L";"black";"red";"parity";1;300;"MacOs";"Safari";"889x626";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;42;693;"L";1;0;NA;"L";"black";"blue";"magnit";6;300;"MacOs";"Safari";"889x626";1;0;1;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;43;405;"A";1;1;NA;"L";"black";"blue";"parity";1;300;"MacOs";"Safari";"889x626";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;44;563,999999999884;"A";1;0;NA;"A";"black";"red";"magnit";4;300;"MacOs";"Safari";"889x626";1;1;1;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;45;528;"L";1;0;NA;"L";"black";"blue";"parity";7;300;"MacOs";"Safari";"889x626";1;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;46;577;"A";1;0;NA;"A";"black";"red";"parity";4;300;"MacOs";"Safari";"889x626";0;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;47;495;"A";1;1;NA;"L";"black";"red";"parity";1;300;"MacOs";"Safari";"889x626";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;48;473,000000000116;"L";1;0;NA;"L";"black";"red";"magnit";7;300;"MacOs";"Safari";"889x626";1;0;0;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;49;746,000000000116;"L";1;1;NA;"A";"black";"blue";"parity";2;300;"MacOs";"Safari";"889x626";1;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;50;702,999999999884;"L";1;1;NA;"A";"black";"red";"magnit";1;300;"MacOs";"Safari";"889x626";1;0;1;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;51;492;"L";1;0;NA;"L";"black";"red";"parity";7;300;"MacOs";"Safari";"889x626";1;1;0;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;52;521;"A";1;0;NA;"A";"black";"red";"magnit";4;300;"MacOs";"Safari";"889x626";1;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;53;1236,99999999988;"A";1;0;NA;"A";"black";"red";"parity";6;300;"MacOs";"Safari";"889x626";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;54;637;"A";1;0;NA;"A";"black";"blue";"parity";4;300;"MacOs";"Safari";"889x626";0;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;55;423;"A";1;0;NA;"A";"black";"red";"magnit";2;300;"MacOs";"Safari";"889x626";1;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;56;616,999999999884;"A";1;0;NA;"A";"black";"blue";"parity";6;300;"MacOs";"Safari";"889x626";1;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;57;421;"A";1;0;NA;"A";"black";"red";"magnit";3;300;"MacOs";"Safari";"889x626";1;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;58;443,000000000116;"A";1;1;NA;"L";"black";"red";"magnit";8;300;"MacOs";"Safari";"889x626";0;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;59;528;"A";1;0;NA;"A";"black";"red";"magnit";3;300;"MacOs";"Safari";"889x626";0;1;0;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;60;683;"A";1;0;NA;"A";"black";"red";"parity";2;300;"MacOs";"Safari";"889x626";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;61;565;"L";1;0;NA;"L";"black";"red";"magnit";9;300;"MacOs";"Safari";"889x626";1;1;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;62;483;"L";1;0;NA;"L";"black";"blue";"magnit";7;300;"MacOs";"Safari";"889x626";0;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;63;525;"L";1;0;NA;"L";"black";"blue";"parity";3;300;"MacOs";"Safari";"889x626";1;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;64;532,000000000116;"L";1;1;NA;"A";"black";"red";"magnit";1;300;"MacOs";"Safari";"889x626";1;1;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;65;797;"L";1;0;NA;"L";"black";"blue";"magnit";9;300;"MacOs";"Safari";"889x626";0;1;1;1;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;66;792;"L";1;0;NA;"L";"black";"blue";"magnit";8;300;"MacOs";"Safari";"889x626";0;0;0;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
"SF9";"BRAC2_horiLL_1st300";2;67;570,999999999884;"L";1;0;NA;"L";"black";"red";"magnit";6;300;"MacOs";"Safari";"889x626";0;0;1;0;"21";"female";"I've studied at least one of these disciplines (school or university)";"Some university/higher education but no degree";"right-handed";"German";"Germany"
