"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"framecolor_R";"error_R"
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;29;1321,14499993622;"A";1;0;NA;"A";"black";"red";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;30;1815,10999985039;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;31;672,994999913499;"A";1;0;NA;"A";"black";"blue";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;32;571,675000013784;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;33;404,624999966472;"L";1;0;NA;"L";"black";"red";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;34;636,56000001356;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;35;476,705000037327;"A";1;0;NA;"A";"black";"blue";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;36;642,569999909028;"L";1;0;NA;"L";"black";"red";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;37;432,044999906793;"L";1;0;NA;"L";"black";"blue";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;38;700,350000057369;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;39;492,670000065118;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;40;714,139999821782;"L";1;0;NA;"L";"black";"blue";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;41;672,23499994725;"A";1;0;NA;"A";"black";"red";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;42;509,134999942034;"A";1;0;NA;"A";"black";"blue";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;43;639,759999932721;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;44;403,445000061765;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;45;723,770000040531;"L";1;0;NA;"L";"black";"blue";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;46;639,620000030845;"A";1;0;NA;"A";"black";"blue";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;47;725,310000125319;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;48;2127,87500000559;"L";1;0;NA;"L";"black";"red";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;49;822,42999994196;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;50;555,599999846891;"A";1;0;NA;"A";"black";"blue";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;51;1206,03000000119;"L";1;0;NA;"L";"black";"red";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;52;513,489999808371;"A";1;0;NA;"A";"black";"red";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;53;413,229999830946;"A";1;0;NA;"A";"black";"blue";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;54;639,669999945909;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;55;636,789999902248;"L";1;0;NA;"L";"black";"red";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;56;420,380000025034;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;57;578,735000221059;"L";1;0;NA;"L";"black";"red";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;58;496,65499990806;"A";1;0;NA;"A";"black";"red";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;59;447,135000023991;"A";1;1;NA;"L";"black";"blue";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;60;589,700000127777;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;1
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;61;648,144999984652;"L";1;0;NA;"L";"black";"red";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;62;714,230000041425;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;63;439,840000122786;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;64;442,329999990761;"L";1;0;NA;"L";"black";"blue";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;65;635,129999835044;"L";1;0;NA;"L";"black";"red";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;66;464,954999973997;"L";1;1;NA;"A";"black";"blue";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;67;1228,67499990389;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;1
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;68;1008,72000004165;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;69;480,660000117496;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;70;782,384999794886;"A";1;0;NA;"A";"black";"red";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;71;1101,50000010617;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;72;1382,94499996118;"L";1;0;NA;"L";"black";"blue";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;73;756,724999984726;"A";1;0;NA;"A";"black";"red";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;74;814,354999922216;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;75;582,984999986365;"A";1;0;NA;"A";"black";"blue";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;76;446,220000041649;"A";1;1;NA;"L";"black";"red";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;77;513,2750000339;"A";1;0;NA;"A";"black";"red";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;1
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;78;500,454999972135;"L";1;0;NA;"L";"black";"red";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;79;529,184999875724;"A";1;0;NA;"A";"black";"red";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;80;743,49999986589;"A";1;0;NA;"A";"black";"red";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;81;538,590000011027;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;82;456,29999996163;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;83;852,619999786839;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;84;1006,20000017807;"A";1;0;NA;"A";"black";"red";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;85;1472,09999989718;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;86;860,074999975041;"L";1;0;NA;"L";"black";"red";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;87;1226,83000005782;"L";1;0;NA;"L";"black";"blue";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;88;575,590000022203;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;89;454,110000049695;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;90;549,940000055358;"L";1;0;NA;"L";"black";"blue";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;91;417,499999981374;"A";1;0;NA;"A";"black";"red";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;92;967,050000093877;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;93;610,749999992549;"L";1;0;NA;"L";"black";"blue";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;94;962,824999820441;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";1;95;550,314999883994;"L";1;0;NA;"L";"black";"red";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;0;1648,23499997146;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";99;99;99;99
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;1;580,420000012964;"A";1;0;NA;"A";"black";"red";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;2;618,619999848306;"A";1;0;NA;"A";"black";"blue";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;3;486,55500006862;"L";1;1;NA;"A";"black";"blue";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;4;1327,18999986537;"L";1;0;NA;"L";"black";"blue";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;1
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;5;1038,20000006817;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;6;606,715000001714;"A";1;0;NA;"A";"black";"red";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;7;582,155000185594;"L";1;0;NA;"L";"black";"red";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;8;450,570000102744;"A";1;0;NA;"A";"black";"red";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;9;430,505000054836;"L";1;0;NA;"L";"black";"red";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;10;581,624999875203;"A";1;0;NA;"A";"black";"blue";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;11;467,784999869764;"L";1;0;NA;"L";"black";"red";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;12;576,869999989867;"A";1;0;NA;"A";"black";"red";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;13;708,7350001093;"L";1;0;NA;"L";"black";"blue";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;14;434,200000017881;"A";1;0;NA;"A";"black";"blue";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;15;1346,60500008613;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;16;697,110000066459;"A";1;0;NA;"A";"black";"red";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;17;1180,68500002846;"L";1;0;NA;"L";"black";"red";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;18;1623,97999991663;"L";1;0;NA;"L";"black";"red";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;19;479,584999848157;"L";1;0;NA;"L";"black";"red";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;20;966,449999948964;"L";1;0;NA;"L";"black";"blue";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;21;690,984999993816;"A";1;0;NA;"A";"black";"blue";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;22;1168,53500017896;"L";1;0;NA;"L";"black";"blue";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;23;544,929999858141;"L";1;0;NA;"L";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;24;516,525000100955;"A";1;0;NA;"A";"black";"blue";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;25;436,234999913722;"L";1;0;NA;"L";"black";"blue";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;26;588,890000013635;"A";1;0;NA;"A";"black";"red";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;27;797,484999988228;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;28;497,990000061691;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;29;1009,18000005186;"A";1;0;NA;"A";"black";"blue";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;30;711,5099998191;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;31;549,185000127181;"A";1;0;NA;"A";"black";"blue";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;32;851,729999994859;"L";1;1;NA;"A";"black";"blue";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;33;1159,47999991477;"L";1;0;NA;"L";"black";"red";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;1
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;34;899,620000040159;"L";1;0;NA;"L";"black";"blue";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;35;633,094999939203;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;36;456,065000034869;"A";1;0;NA;"A";"black";"blue";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;37;952,689999947324;"A";1;0;NA;"A";"black";"red";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;38;525,249999947846;"L";1;0;NA;"L";"black";"red";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;39;864,275000058115;"A";1;0;NA;"A";"black";"blue";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;40;450,960000045598;"L";1;0;NA;"L";"black";"blue";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;41;1150,15000011772;"L";1;0;NA;"L";"black";"red";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;42;1641,56499993987;"L";1;0;NA;"L";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;43;762,265000026673;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;44;532,14000002481;"A";1;0;NA;"A";"black";"blue";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;45;929,005000041798;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;46;1067,45500001125;"A";1;0;NA;"A";"black";"blue";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;47;372,250000014901;"A";1;0;NA;"A";"black";"blue";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;48;597,219999879599;"L";1;0;NA;"L";"black";"blue";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;49;870,415000012144;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;50;405,230000149459;"L";1;0;NA;"L";"black";"blue";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;51;448,989999946207;"L";1;0;NA;"L";"black";"red";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;52;627,369999885559;"L";1;0;NA;"L";"black";"red";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;53;445,82000002265;"A";1;0;NA;"A";"black";"red";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;54;997,299999929965;"L";1;0;NA;"L";"black";"blue";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;55;432,770000072196;"A";1;0;NA;"A";"black";"red";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;56;715,014999965206;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5eba67eb17a5461ab1182c5a";"BRAC2_horiAA_1st300";2;57;607,494999887422;"A";1;0;NA;"A";"black";"blue";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
