Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;parMap;oddMap;evenMap;firstFig;secondFig;cueFileName;stimFileName;magnMap;greatMap;lessMap;ANSWER;mappingsGuide;cue0FileName;breakMessage;;cuecolor;framecolor;orientation;stimulus;task;cocoa;blockN;trialN;__EMPTY
46;1589787003657;18/05/2020 07:30:03;1589787002983;2;18/05/2020 09:30:02;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;11;10;4;Screen 5;Zone4;response_keyboard_single;596;;L;1;1;0;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert9.png;;;;L;vertLA.png;;;;black;black;vert;9;magnit;;;;10
47;1589787005226;18/05/2020 07:30:05;1589787004556;2;18/05/2020 09:30:04;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;12;11;1;Screen 1;fixation;fixation;1399;;;;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori8.png;;;;L;vertLA.png;;;;black;black;hori;8;parity;;;;11
48;1589787005531;18/05/2020 07:30:05;1589787004857;2;18/05/2020 09:30:04;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;12;11;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori8.png;;;;L;vertLA.png;;;;black;black;hori;8;parity;;;;11
49;1589787005828;18/05/2020 07:30:05;1589787005158;2;18/05/2020 09:30:05;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;12;11;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori8.png;;;;L;vertLA.png;;;;black;black;hori;8;parity;;;;11
50;1589787007110;18/05/2020 07:30:07;1589787006452;2;18/05/2020 09:30:06;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;12;11;4;Screen 5;Zone4;response_keyboard_single;1280;;L;1;1;0;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori8.png;;;;L;vertLA.png;;;;black;black;hori;8;parity;;;;11
51;1589787008719;18/05/2020 07:30:08;1589787008044;2;18/05/2020 09:30:08;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;13;12;1;Screen 1;fixation;fixation;1403;;;;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert2.png;;;;A;vertLA.png;;;;black;black;vert;2;magnit;;;;12
52;1589787009032;18/05/2020 07:30:09;1589787008344;2;18/05/2020 09:30:08;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;13;12;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert2.png;;;;A;vertLA.png;;;;black;black;vert;2;magnit;;;;12
53;1589787009313;18/05/2020 07:30:09;1589787008643;2;18/05/2020 09:30:08;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;13;12;3;Screen 3;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert2.png;;;;A;vertLA.png;;;;black;black;vert;2;magnit;;;;12
54;1589787010222;18/05/2020 07:30:10;1589787009555;2;18/05/2020 09:30:09;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;13;12;4;Screen 5;Zone4;response_keyboard_single;900;;L;1;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert2.png;;;;A;vertLA.png;;;;black;black;vert;2;magnit;;;;12
55;1589787011814;18/05/2020 07:30:11;1589787011144;2;18/05/2020 09:30:11;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;14;13;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori9.png;;;;A;vertLA.png;;;;black;black;hori;9;parity;;;;13
56;1589787012111;18/05/2020 07:30:12;1589787011444;2;18/05/2020 09:30:11;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;14;13;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori9.png;;;;A;vertLA.png;;;;black;black;hori;9;parity;;;;13
57;1589787012408;18/05/2020 07:30:12;1589787011743;2;18/05/2020 09:30:11;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;14;13;3;Screen 3;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori9.png;;;;A;vertLA.png;;;;black;black;hori;9;parity;;;;13
58;1589787013283;18/05/2020 07:30:13;1589787012620;2;18/05/2020 09:30:12;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;14;13;4;Screen 5;Zone3;response_keyboard_single;862;;A;1;1;0;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori9.png;;;;A;vertLA.png;;;;black;black;hori;9;parity;;;;13
59;1589787014889;18/05/2020 07:30:14;1589787014212;2;18/05/2020 09:30:14;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;15;14;1;Screen 1;fixation;fixation;1402;;;;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori1.png;;;;A;vertLA.png;;;;black;black;hori;1;parity;;;;14
60;1589787015173;18/05/2020 07:30:15;1589787014514;2;18/05/2020 09:30:14;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;15;14;2;Screen 2;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori1.png;;;;A;vertLA.png;;;;black;black;hori;1;parity;;;;14
61;1589787015486;18/05/2020 07:30:15;1589787014813;2;18/05/2020 09:30:14;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;15;14;3;Screen 3;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori1.png;;;;A;vertLA.png;;;;black;black;hori;1;parity;;;;14
62;1589787016466;18/05/2020 07:30:16;1589787015802;2;18/05/2020 09:30:15;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;15;14;4;Screen 5;Zone3;response_keyboard_single;975;;A;1;1;0;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori1.png;;;;A;vertLA.png;;;;black;black;hori;1;parity;;;;14
63;1589787018060;18/05/2020 07:30:18;1589787017396;2;18/05/2020 09:30:17;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;16;15;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert4.png;;;;A;vertLA.png;;;;black;black;vert;4;magnit;;;;15
64;1589787018373;18/05/2020 07:30:18;1589787017696;2;18/05/2020 09:30:17;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;16;15;2;Screen 2;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert4.png;;;;A;vertLA.png;;;;black;black;vert;4;magnit;;;;15
65;1589787018654;18/05/2020 07:30:18;1589787017999;2;18/05/2020 09:30:17;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;16;15;3;Screen 3;advancementZone;timelimit_screen;304;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert4.png;;;;A;vertLA.png;;;;black;black;vert;4;magnit;;;;15
66;1589787020873;18/05/2020 07:30:20;1589787020215;2;18/05/2020 09:30:20;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;16;15;4;Screen 5;Zone3;response_keyboard_single;2207;;A;1;1;0;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert4.png;;;;A;vertLA.png;;;;black;black;vert;4;magnit;;;;15
67;1589787022454;18/05/2020 07:30:22;1589787021799;2;18/05/2020 09:30:21;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;17;16;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori7.png;;;;A;vertLA.png;;;;black;black;hori;7;parity;;;;16
68;1589787022751;18/05/2020 07:30:22;1589787022099;2;18/05/2020 09:30:22;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;17;16;2;Screen 2;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori7.png;;;;A;vertLA.png;;;;black;black;hori;7;parity;;;;16
69;1589787023063;18/05/2020 07:30:23;1589787022399;2;18/05/2020 09:30:22;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;17;16;3;Screen 3;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori7.png;;;;A;vertLA.png;;;;black;black;hori;7;parity;;;;16
70;1589787023995;18/05/2020 07:30:23;1589787023296;2;18/05/2020 09:30:23;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;17;16;4;Screen 5;Zone3;response_keyboard_single;887;;A;1;1;0;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori7.png;;;;A;vertLA.png;;;;black;black;hori;7;parity;;;;16
71;1589787026779;18/05/2020 07:30:26;1589787026118;2;18/05/2020 09:30:26;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;18;1;1;Screen 1;buttonB;response_button_text;2622;;Start the experiment!;1;0;1;0;;;;;;start;;;;;;;;;;;;vertLA.png;;;;;;;;;;;;17
72;1589787030784;18/05/2020 07:30:30;1589787030106;2;18/05/2020 09:30:30;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;18;1;3;Screen 3;advancementZone;timelimit_screen;4003;;;;0;1;0;;;1;;;start;;;;;;;;;;;;vertLA.png;;;;;;;;;;;;17
73;1589787032175;18/05/2020 07:30:32;1589787031505;2;18/05/2020 09:30:31;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;19;1;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackredvert.png;blackredvert9.png;;;;L;vertLA.png;blackblackvert.png;;;black;red;vert;9;magnit;300;0.0;0.0;18
74;1589787032489;18/05/2020 07:30:32;1589787031806;2;18/05/2020 09:30:31;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;19;1;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert9.png;;;;L;vertLA.png;blackblackvert.png;;;black;red;vert;9;magnit;300;0.0;0.0;18
75;1589787032769;18/05/2020 07:30:32;1589787032106;2;18/05/2020 09:30:32;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;19;1;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert9.png;;;;L;vertLA.png;blackblackvert.png;;;black;red;vert;9;magnit;300;0.0;0.0;18
76;1589787033769;18/05/2020 07:30:33;1589787033085;2;18/05/2020 09:30:33;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;19;1;4;Screen 4;Zone4;response_keyboard_single;973;;L;1;1;0;0;;;;;;trial;;;;;;blackredvert.png;blackredvert9.png;;;;L;vertLA.png;blackblackvert.png;;;black;red;vert;9;magnit;300;0.0;0.0;18
77;1589787035145;18/05/2020 07:30:35;1589787034475;2;18/05/2020 09:30:34;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;20;2;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackredvert.png;blackredvert3.png;;;;A;vertLA.png;blackblackvert.png;;;black;red;vert;3;magnit;300;0.0;1.0;19
78;1589787035442;18/05/2020 07:30:35;1589787034777;2;18/05/2020 09:30:34;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;20;2;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert3.png;;;;A;vertLA.png;blackblackvert.png;;;black;red;vert;3;magnit;300;0.0;1.0;19
79;1589787035754;18/05/2020 07:30:35;1589787035076;2;18/05/2020 09:30:35;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;20;2;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert3.png;;;;A;vertLA.png;blackblackvert.png;;;black;red;vert;3;magnit;300;0.0;1.0;19
80;1589787036381;18/05/2020 07:30:36;1589787035693;2;18/05/2020 09:30:35;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;20;2;4;Screen 4;Zone3;response_keyboard_single;613;;A;1;1;0;0;;;;;;trial;;;;;;blackredvert.png;blackredvert3.png;;;;A;vertLA.png;blackblackvert.png;;;black;red;vert;3;magnit;300;0.0;1.0;19
81;1589787037786;18/05/2020 07:30:37;1589787037093;2;18/05/2020 09:30:37;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;21;3;1;Screen 1;fixation;fixation;1401;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;4;parity;300;0.0;2.0;20
82;1589787038070;18/05/2020 07:30:38;1589787037393;2;18/05/2020 09:30:37;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;21;3;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;4;parity;300;0.0;2.0;20
83;1589787038352;18/05/2020 07:30:38;1589787037693;2;18/05/2020 09:30:37;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;21;3;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;4;parity;300;0.0;2.0;20
84;1589787038930;18/05/2020 07:30:38;1589787038268;2;18/05/2020 09:30:38;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;21;3;4;Screen 4;Zone4;response_keyboard_single;567;;L;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;4;parity;300;0.0;2.0;20
85;1589787040353;18/05/2020 07:30:40;1589787039662;2;18/05/2020 09:30:39;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;22;4;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori8.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;8;parity;300;0.0;3.0;21
86;1589787040619;18/05/2020 07:30:40;1589787039962;2;18/05/2020 09:30:39;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;22;4;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori8.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;8;parity;300;0.0;3.0;21
